timestamp,lap time,stroke count,stroke type
2022-10-20T03:17:15Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-10-20T03:56:27Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-10-20T04:02:11Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-10-20T19:46:26Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-10-21T01:26:39Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-10-22T15:09:10Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-10-22T15:10:22Z,00:00:19.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-10-22T15:11:14Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-10-22T15:30:34Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-10-23T00:13:04Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-10-23T00:14:20Z,00:00:23.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-10-23T00:18:53Z,00:00:28.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-10-23T16:18:32Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-10-23T16:49:41Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-10-23T20:31:34Z,00:00:12.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-10-23T21:57:13Z,00:00:10.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-10-23T21:58:21Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-10-23T23:31:19Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-10-23T23:32:22Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-10-26T04:26:51Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-10-26T05:49:44Z,00:00:22.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2022-10-26T17:26:19Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-10-30T05:09:31Z,00:00:19.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2022-10-30T05:13:32Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-10-30T05:38:46Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-10-30T05:44:15Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-10-30T06:02:21Z,00:00:23.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-10-30T06:04:55Z,00:00:25.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-10-30T06:09:48Z,00:00:27.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-10-30T06:13:31Z,00:00:34.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-10-30T06:29:40Z,00:00:32.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-10-30T06:30:48Z,00:00:30.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2022-10-30T06:35:18Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-10-30T06:37:47Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-10-31T14:56:02Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-10-31T15:12:31Z,00:00:19.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-10-31T15:37:08Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-10-31T16:59:35Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
