timestamp,deep sleep stats - milli breaths per minute,deep sleep stats - standard deviation milli breaths per minute,deep sleep stats - signal to noise,light sleep stats - milli breaths per minute,light sleep stats - standard deviation milli breaths per minute,light sleep stats - signal to noise,rem sleep stats - milli breaths per minute,rem sleep stats - standard deviation milli breaths per minute,rem sleep stats - signal to noise,full sleep stats - milli breaths per minute,full sleep stats - standard deviation milli breaths per minute,full sleep stats - signal to noise
2025-03-06T05:00:30Z,14.8,0.5,4.439,14.6,1.4,8.372,13.6,1.2,3.862,14.8,0.5,4.439
2025-03-07T05:14:30Z,15.6,1.5,5.214,14.0,1.8,6.045,14.2,0.5,2.972,15.6,1.5,5.214
2025-03-20T05:13:30Z,-1.0,0.0,1.655,14.8,1.6,6.762,13.4,1.5,4.033,14.8,1.6,6.762
2025-03-22T05:12:30Z,13.2,0.4,8.13,14.2,2.3,5.66,13.0,0.6,2.624,13.2,0.4,8.13
2025-03-25T03:30:30Z,-1.0,0.0,1.797,16.4,2.8,5.209,-1.0,0.0,2.459,16.4,2.8,5.209
2025-03-25T05:11:00Z,17.8,1.4,5.109,16.6,2.5,6.23,16.2,0.6,2.569,17.8,1.4,5.109
2025-03-28T05:01:30Z,15.8,1.0,3.873,14.4,1.9,6.819,12.8,0.7,3.17,14.4,1.9,6.819
