timestamp,lap time,stroke count,stroke type
2024-06-02T00:05:44Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-02T02:32:31Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-02T02:44:25Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-02T03:48:45Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-02T04:05:25Z,00:00:20.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-02T04:17:34Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-02T04:19:11Z,00:00:20.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-02T18:17:59Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-02T20:04:06Z,00:00:12.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-03T13:58:39Z,00:00:20.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-03T14:01:40Z,00:00:50.000,23,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-03T15:40:52Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-04T13:00:54Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-04T14:19:46Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-04T19:47:52Z,00:00:22.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-04T23:09:41Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-07T12:39:00Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-07T13:48:05Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-07T14:42:39Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-07T14:44:26Z,00:00:44.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-07T14:49:47Z,00:00:33.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-07T14:50:30Z,00:00:30.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-07T14:51:53Z,00:00:32.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-07T15:13:12Z,00:00:28.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-07T15:48:46Z,00:00:32.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-07T16:18:24Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-07T16:58:02Z,00:00:21.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-07T16:58:57Z,00:00:37.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-07T16:59:52Z,00:00:30.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-07T17:01:15Z,00:00:43.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-07T17:02:24Z,00:00:37.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-07T17:04:11Z,00:00:46.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-07T17:30:14Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-07T18:54:30Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-07T19:00:17Z,00:00:21.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-07T20:41:30Z,00:00:21.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-07T21:01:33Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-07T21:05:03Z,00:00:19.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-07T21:08:25Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-07T21:10:20Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-08T02:14:46Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-14T11:25:41Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-14T11:25:57Z,00:00:33.000,18,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-14T11:29:25Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-14T11:30:18Z,00:00:20.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-14T11:31:12Z,00:00:37.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-14T11:32:18Z,00:00:29.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-14T11:33:22Z,00:00:24.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-14T11:35:27Z,00:00:41.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-14T11:36:19Z,00:00:33.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-14T11:37:21Z,00:00:29.000,16,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-14T11:38:59Z,00:00:36.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-14T11:40:09Z,00:00:38.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-14T11:41:29Z,00:00:33.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-14T11:44:45Z,00:00:54.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-14T11:45:40Z,00:00:41.000,18,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-14T11:46:56Z,00:00:19.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-14T11:47:20Z,00:00:19.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-14T11:53:56Z,00:00:17.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-06-14T11:54:26Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
