timestamp,lap time,stroke count,stroke type
2022-12-03T02:48:32Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-04T01:34:54Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-04T04:16:46Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-04T04:39:17Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-06T17:32:54Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-07T04:15:22Z,00:00:19.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-07T04:36:03Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-08T02:33:20Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-14T02:49:00Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-14T04:03:33Z,00:00:10.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-14T04:08:43Z,00:00:26.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-14T04:40:25Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-14T18:39:59Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-14T18:42:41Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-15T04:10:37Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-19T19:18:03Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-19T19:20:02Z,00:00:29.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-19T19:22:33Z,00:00:31.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-19T19:37:44Z,00:00:47.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-19T19:40:23Z,00:00:30.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-20T04:48:12Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-20T04:54:52Z,00:00:25.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-20T04:56:11Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-20T04:57:19Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-20T05:10:18Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-20T05:13:18Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-20T05:17:12Z,00:00:19.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-20T05:18:49Z,00:00:20.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-20T05:19:45Z,00:00:27.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-20T05:32:50Z,00:00:52.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-22T02:41:00Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-22T03:57:48Z,00:00:09.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-22T04:03:01Z,00:00:32.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-25T17:44:23Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-25T22:41:11Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-26T04:39:03Z,00:00:13.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-27T13:42:10Z,00:00:07.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-27T15:29:02Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-27T15:34:04Z,00:00:22.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-27T15:49:13Z,00:00:29.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-27T15:55:23Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-28T03:59:26Z,00:00:15.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-28T04:19:28Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-28T04:19:46Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-28T05:48:50Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-28T08:47:10Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-28T11:22:33Z,00:00:13.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-28T15:43:26Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-28T16:07:27Z,00:00:13.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-28T16:17:53Z,00:00:19.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-30T14:22:58Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-31T06:36:34Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-31T06:49:17Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-31T09:31:34Z,00:00:29.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-31T11:31:55Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-31T11:32:42Z,00:00:24.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-31T11:35:00Z,00:00:22.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-31T11:39:07Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-31T12:53:29Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-31T13:16:50Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-12-31T13:17:57Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
