timestamp,lap time,stroke count,stroke type
2024-07-02T11:24:39Z,00:00:57.000,27,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-08T11:08:00Z,00:00:07.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-08T11:12:03Z,00:00:14.000,16,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-08T11:44:44Z,00:00:26.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-08T11:49:56Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-08T11:50:26Z,00:00:33.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-08T11:55:01Z,00:00:28.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-08T11:58:17Z,00:00:51.000,15,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-08T12:00:50Z,00:00:54.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-08T12:03:33Z,00:00:25.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-08T12:06:17Z,00:00:27.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-08T12:10:17Z,00:00:48.000,15,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-09T11:19:35Z,00:00:10.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-09T11:20:53Z,00:00:16.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-09T11:21:27Z,00:00:14.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-13T00:06:26Z,00:00:16.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-13T00:24:15Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-13T00:52:21Z,00:00:47.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-13T00:56:21Z,00:00:24.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-13T00:57:10Z,00:00:31.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-13T01:22:14Z,00:00:26.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-13T01:28:02Z,00:00:49.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-13T01:44:50Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-15T01:03:56Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-15T01:22:13Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-15T01:24:58Z,00:00:47.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-16T10:55:28Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-16T10:59:57Z,00:00:11.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-16T11:01:19Z,00:00:13.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-16T11:02:17Z,00:00:19.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-16T11:48:43Z,00:00:12.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-30T11:17:22Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-30T11:17:50Z,00:00:18.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-30T11:18:18Z,00:00:08.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-30T11:19:07Z,00:00:09.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-30T11:19:19Z,00:00:44.000,19,SWIM_STROKE_TYPE_UNSPECIFIED
