timestamp,lap time,stroke count,stroke type
2024-12-02T12:52:20Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-02T19:25:19Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-02T19:26:27Z,00:00:25.000,17,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-02T19:27:27Z,00:00:24.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-02T19:28:44Z,00:00:29.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-02T19:33:01Z,00:00:20.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-02T19:34:09Z,00:00:24.000,18,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-02T19:35:42Z,00:00:19.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-02T19:36:19Z,00:00:20.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-02T19:37:09Z,00:00:24.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-02T19:39:27Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-02T19:39:57Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-02T19:40:21Z,00:00:33.000,20,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-02T19:41:41Z,00:00:23.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-02T19:42:19Z,00:00:37.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-02T19:42:58Z,00:00:24.000,16,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-02T19:44:35Z,00:00:20.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-02T19:47:13Z,00:00:20.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-02T19:47:41Z,00:00:19.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-02T19:48:20Z,00:00:21.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-02T19:50:00Z,00:00:29.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-02T19:50:39Z,00:00:32.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-02T19:52:23Z,00:00:27.000,16,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-03T10:31:14Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-03T15:42:08Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-03T16:08:36Z,00:00:07.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-03T20:19:49Z,00:00:30.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-03T20:20:29Z,00:00:30.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-03T20:26:15Z,00:00:29.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-03T20:30:59Z,00:00:15.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-03T20:32:50Z,00:00:24.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-03T20:35:45Z,00:00:30.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-03T20:36:51Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-03T20:39:13Z,00:00:22.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-03T20:40:54Z,00:00:30.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-03T20:44:11Z,00:00:26.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-03T20:46:01Z,00:00:28.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-03T20:46:40Z,00:00:29.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-03T20:51:56Z,00:00:28.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-03T20:52:52Z,00:00:19.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-03T20:54:12Z,00:00:20.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-03T20:55:12Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-03T20:55:51Z,00:00:32.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-03T20:59:22Z,00:00:29.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-03T21:00:17Z,00:00:20.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-03T21:02:22Z,00:00:27.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-03T21:05:09Z,00:00:38.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-04T03:01:54Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-04T11:01:24Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-05T00:49:56Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-05T01:47:44Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-05T01:48:32Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-05T01:49:11Z,00:00:35.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-05T01:50:54Z,00:00:24.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-05T02:01:12Z,00:00:27.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-05T09:06:48Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-05T13:50:50Z,00:00:20.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-06T18:35:07Z,00:00:10.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-06T21:25:29Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-06T21:26:09Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-06T21:34:01Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-06T21:34:35Z,00:00:23.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-06T21:40:23Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-06T21:42:55Z,00:00:23.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-06T21:45:39Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-07T04:23:50Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-07T04:25:55Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-07T18:23:37Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-07T18:40:13Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-07T20:43:13Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-07T20:45:49Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-08T03:29:40Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-09T01:38:28Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-09T03:14:42Z,00:00:22.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-12-09T03:19:21Z,00:00:23.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
