timestamp,lap time,stroke count,stroke type
2022-11-02T01:49:34Z,00:00:14.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-02T03:38:51Z,00:00:08.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-03T01:33:02Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-03T18:44:33Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-04T00:08:09Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-04T00:08:44Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-04T22:16:45Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-05T19:33:16Z,00:00:12.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-05T19:35:14Z,00:00:11.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-06T00:23:23Z,00:00:11.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-07T18:37:37Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-07T20:39:54Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-10T00:06:43Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-10T00:10:18Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-10T00:12:55Z,00:00:22.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-10T00:13:58Z,00:00:47.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-10T00:15:01Z,00:00:30.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-10T00:16:33Z,00:00:27.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-10T00:17:54Z,00:00:28.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-10T00:18:45Z,00:00:30.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-10T00:19:38Z,00:00:33.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-10T00:20:27Z,00:00:25.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-10T16:52:22Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-11T17:47:24Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-11T18:21:50Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-11T23:52:36Z,00:00:07.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-12T01:09:59Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-12T16:08:45Z,00:00:19.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-12T16:09:20Z,00:00:32.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-12T16:35:41Z,00:00:21.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-12T16:36:39Z,00:00:28.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-12T16:55:17Z,00:00:29.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-12T16:56:05Z,00:00:31.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-12T16:57:07Z,00:00:35.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-12T17:05:58Z,00:00:22.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-12T17:26:20Z,00:00:07.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-12T17:50:17Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-12T21:34:17Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-12T21:35:46Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-12T21:40:42Z,00:00:23.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-12T21:43:19Z,00:00:19.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-12T22:17:52Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-12T23:33:58Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-13T00:04:27Z,00:00:13.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-13T00:09:07Z,00:00:11.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-13T00:27:45Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-13T00:29:53Z,00:00:21.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-13T00:35:19Z,00:00:22.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-13T00:40:11Z,00:00:13.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-13T01:04:11Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-13T01:34:44Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-13T01:51:31Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-13T02:08:22Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-13T02:40:09Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-13T04:08:39Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-13T04:29:29Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-13T04:32:07Z,00:00:28.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-13T04:33:48Z,00:00:38.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-13T04:40:12Z,00:00:20.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-13T05:02:31Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-13T05:04:05Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-13T06:06:18Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-13T06:08:50Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-13T06:23:40Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-13T06:24:52Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-15T18:26:30Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-15T18:35:24Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-15T19:00:59Z,00:00:20.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-15T19:15:21Z,00:00:24.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-16T03:17:42Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-28T16:45:17Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-28T16:53:39Z,00:00:26.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-28T16:58:36Z,00:00:20.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-28T17:06:35Z,00:00:21.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-29T04:49:17Z,00:00:42.000,26,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-29T04:50:09Z,00:00:55.000,28,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-30T18:41:03Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
