timestamp,lap time,stroke count,stroke type
2025-06-01T07:31:19Z,00:00:37.000,27,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-01T07:32:10Z,00:00:22.000,17,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-01T07:34:09Z,00:00:47.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-01T07:40:23Z,00:00:34.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-01T07:46:17Z,00:00:39.000,16,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-01T07:47:06Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-01T07:51:11Z,00:00:36.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-01T07:55:28Z,00:00:40.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-01T07:57:59Z,00:00:31.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-01T08:01:31Z,00:00:41.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-01T08:04:45Z,00:00:29.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-01T08:08:48Z,00:00:43.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-01T08:13:27Z,00:00:46.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-01T08:15:31Z,00:00:47.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-01T09:38:48Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-01T09:44:21Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-01T09:51:50Z,00:00:23.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-01T09:54:03Z,00:00:25.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-01T09:56:19Z,00:00:31.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-01T09:58:28Z,00:00:37.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-01T11:47:13Z,00:00:14.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-01T12:14:59Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-01T12:29:23Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-01T12:58:16Z,00:00:25.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-01T13:05:33Z,00:00:42.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-01T13:11:18Z,00:00:29.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-01T13:12:40Z,00:00:44.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-01T13:18:31Z,00:00:46.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-01T13:34:26Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-01T13:44:03Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-01T13:52:48Z,00:00:12.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-01T13:53:11Z,00:00:18.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-01T15:17:57Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-02T08:33:38Z,00:00:09.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-02T08:33:53Z,00:00:24.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-02T08:51:43Z,00:00:22.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-02T08:53:01Z,00:00:10.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-02T08:54:55Z,00:00:16.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-02T08:56:22Z,00:00:54.000,27,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-02T08:57:20Z,00:00:55.000,27,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-02T14:39:23Z,00:00:12.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-03T02:47:10Z,00:00:28.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-03T02:48:25Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-03T02:53:38Z,00:00:20.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-03T02:54:10Z,00:00:28.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-03T04:00:38Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-03T09:43:53Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-03T10:53:49Z,00:00:21.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-03T12:44:05Z,00:00:25.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-03T14:13:33Z,00:00:12.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-05T01:23:09Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-05T04:23:44Z,00:00:12.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-05T04:24:23Z,00:00:09.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-05T10:09:17Z,00:00:13.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-06T15:48:11Z,00:00:10.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-06T15:48:35Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-06T16:07:49Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-06T16:08:27Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-07T01:13:53Z,00:00:12.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-07T01:14:22Z,00:00:20.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2025-06-07T01:14:45Z,00:00:19.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
