timestamp,lap time,stroke count,stroke type
2024-08-05T11:20:22Z,00:00:13.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2024-08-05T11:20:59Z,00:00:21.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2024-08-09T16:02:38Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-08-09T16:54:31Z,00:00:21.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-08-09T23:24:26Z,00:00:07.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-08-17T11:20:21Z,00:00:08.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-08-17T11:20:39Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-08-17T11:21:30Z,00:00:16.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2024-08-17T11:22:05Z,00:00:09.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-08-17T11:22:31Z,00:00:30.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2024-08-22T13:14:53Z,00:00:31.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2024-08-22T13:16:06Z,00:00:28.000,17,SWIM_STROKE_TYPE_UNSPECIFIED
2024-08-31T12:30:18Z,00:00:13.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2024-08-31T12:31:46Z,00:00:39.000,17,SWIM_STROKE_TYPE_UNSPECIFIED
