timestamp,lap time,stroke count,stroke type
2025-08-01T14:10:52Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-02T00:38:30Z,00:00:26.000,20,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-02T00:39:02Z,00:00:13.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-02T00:39:32Z,00:00:08.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-02T00:40:11Z,00:00:15.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-02T00:40:43Z,00:00:17.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-02T00:41:47Z,00:00:32.000,27,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-02T00:56:48Z,00:00:28.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-02T01:00:28Z,00:00:29.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-02T01:05:21Z,00:00:27.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-02T01:12:15Z,00:00:22.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-02T01:20:55Z,00:00:26.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-02T01:22:45Z,00:00:23.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-02T01:23:19Z,00:00:23.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-02T01:43:38Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-02T01:51:48Z,00:00:31.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-02T13:53:44Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-02T14:03:14Z,00:00:10.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-02T14:23:43Z,00:00:20.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-02T14:38:26Z,00:00:20.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-02T14:39:35Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-02T15:00:18Z,00:00:23.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-02T15:01:17Z,00:00:15.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-02T15:04:17Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-02T15:09:43Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-02T15:39:35Z,00:00:32.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-02T15:44:38Z,00:00:34.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-02T15:47:54Z,00:00:32.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-02T15:48:52Z,00:00:37.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-02T15:49:47Z,00:00:50.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-02T15:51:14Z,00:00:41.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-02T15:52:56Z,00:00:38.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-02T15:56:33Z,00:00:49.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-02T16:05:53Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-02T16:22:55Z,00:00:19.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-02T16:27:35Z,00:00:24.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-02T16:30:57Z,00:00:33.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-03T14:52:57Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-03T23:52:43Z,00:00:19.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-03T23:54:11Z,00:00:15.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-03T23:55:01Z,00:00:13.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-04T00:16:46Z,00:00:23.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-04T00:40:58Z,00:00:22.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-04T05:48:57Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-04T06:00:48Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-04T06:15:09Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-04T23:31:52Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-04T23:46:52Z,00:00:19.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-04T23:58:16Z,00:00:18.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-05T00:00:16Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-05T00:08:28Z,00:00:09.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-05T00:11:47Z,00:00:10.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-05T00:15:43Z,00:00:10.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-05T00:19:46Z,00:00:20.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-05T00:22:17Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-05T00:23:50Z,00:00:15.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-05T00:28:59Z,00:00:21.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-05T00:31:44Z,00:00:23.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-05T14:10:47Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-05T14:55:04Z,00:00:11.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-05T17:14:21Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-05T23:56:18Z,00:00:09.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-05T23:56:45Z,00:00:26.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-06T00:12:17Z,00:00:31.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-06T00:15:19Z,00:00:25.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-06T00:19:25Z,00:00:24.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-06T00:21:49Z,00:00:42.000,15,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-06T00:30:22Z,00:00:27.000,15,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-06T00:31:08Z,00:00:37.000,15,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-06T00:33:52Z,00:00:26.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-06T23:41:56Z,00:00:25.000,17,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-06T23:44:57Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-07T00:02:16Z,00:00:53.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-07T00:05:29Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-07T00:08:59Z,00:00:34.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-07T23:38:45Z,00:00:13.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-07T23:39:23Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-07T23:56:30Z,00:00:35.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-07T23:57:53Z,00:00:19.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-08T00:01:06Z,00:00:40.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-08T00:08:12Z,00:00:20.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-08T00:09:12Z,00:00:25.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-08T00:20:53Z,00:00:25.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-08T00:22:58Z,00:00:29.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-08T00:24:53Z,00:00:25.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-08T00:28:02Z,00:00:27.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-08T00:30:58Z,00:00:31.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-08T00:32:51Z,00:00:42.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-08T00:35:01Z,00:00:30.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-08T00:46:47Z,00:00:11.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2025-08-08T00:47:41Z,00:00:12.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
