timestamp,lap time,stroke count,stroke type
2024-09-08T12:24:38Z,00:00:19.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-10T23:55:31Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-10T23:57:01Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-11T01:16:29Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-11T01:48:19Z,00:00:19.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-11T01:52:19Z,00:00:24.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-11T22:45:48Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-11T23:05:19Z,00:00:10.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-11T23:49:12Z,00:00:24.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-11T23:51:37Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-12T00:49:55Z,00:00:25.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-12T02:29:22Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-12T02:29:54Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-12T02:32:44Z,00:00:20.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-12T02:33:35Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-12T11:07:58Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-12T11:08:57Z,00:00:23.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-12T11:09:37Z,00:00:20.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-12T11:18:17Z,00:00:27.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-12T11:24:05Z,00:00:33.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-12T11:27:41Z,00:00:29.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-12T11:30:52Z,00:00:52.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-12T11:34:03Z,00:00:28.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-12T11:37:35Z,00:00:40.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-12T11:43:26Z,00:00:21.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-12T11:44:50Z,00:00:26.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-12T11:51:09Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-12T11:56:55Z,00:00:27.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-12T13:17:16Z,00:00:14.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-12T21:45:11Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-12T23:34:20Z,00:00:17.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-13T00:01:19Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-13T00:03:39Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-13T11:15:16Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-13T11:16:32Z,00:00:14.000,15,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-13T11:17:07Z,00:00:15.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-13T11:17:27Z,00:00:11.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-13T11:22:54Z,00:00:39.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-13T11:25:31Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-13T11:28:35Z,00:00:37.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-13T11:29:47Z,00:00:33.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-13T11:31:40Z,00:00:24.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-13T11:35:06Z,00:00:24.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-13T11:37:45Z,00:00:38.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-13T11:39:29Z,00:00:30.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-13T11:44:23Z,00:00:31.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-13T11:45:21Z,00:00:31.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-13T11:48:52Z,00:00:33.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-13T11:52:35Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-13T12:49:53Z,00:00:14.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-13T12:54:05Z,00:00:19.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-13T12:55:49Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-13T13:08:56Z,00:00:19.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-13T13:14:17Z,00:00:38.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-13T13:16:24Z,00:00:57.000,15,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-13T13:17:24Z,00:00:24.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
