date_time,heart_zone_id,total_minutes
2022-11-01T11:22,FAT_BURN,1
2022-11-09T18:22,FAT_BURN,1
2022-11-12T11:30,FAT_BURN,1
2022-11-12T11:31,FAT_BURN,1
2022-11-12T11:47,FAT_BURN,1
2022-11-12T11:48,FAT_BURN,1
2022-11-12T11:53,FAT_BURN,1
2022-11-12T11:54,FAT_BURN,1
2022-11-12T11:55,FAT_BURN,1
2022-11-12T11:57,FAT_BURN,1
2022-11-12T11:58,FAT_BURN,1
2022-11-12T12:09,FAT_BURN,1
2022-11-12T12:12,FAT_BURN,1
2022-11-12T12:40,FAT_BURN,1
2022-11-12T12:41,FAT_BURN,1
2022-11-12T12:42,FAT_BURN,1
2022-11-12T13:12,FAT_BURN,1
2022-11-12T13:14,FAT_BURN,1
2022-11-12T13:15,FAT_BURN,1
2022-11-12T13:16,FAT_BURN,1
2022-11-12T15:36,FAT_BURN,1
2022-11-12T17:34,FAT_BURN,1
2022-11-12T18:00,FAT_BURN,1
2022-11-12T18:14,FAT_BURN,1
2022-11-12T18:15,FAT_BURN,1
2022-11-12T18:22,FAT_BURN,1
2022-11-12T18:23,FAT_BURN,1
2022-11-12T18:24,FAT_BURN,1
2022-11-12T18:25,FAT_BURN,1
2022-11-12T18:26,FAT_BURN,1
2022-11-12T18:27,FAT_BURN,1
2022-11-12T18:31,FAT_BURN,1
2022-11-12T18:32,FAT_BURN,1
2022-11-12T18:33,FAT_BURN,1
2022-11-12T18:34,FAT_BURN,1
2022-11-12T18:35,FAT_BURN,1
2022-11-12T18:36,FAT_BURN,1
2022-11-12T18:37,FAT_BURN,1
2022-11-12T18:42,FAT_BURN,1
2022-11-12T18:53,FAT_BURN,1
2022-11-12T18:54,FAT_BURN,1
2022-11-12T18:58,FAT_BURN,1
2022-11-12T18:59,FAT_BURN,1
2022-11-12T19:00,FAT_BURN,1
2022-11-12T19:01,FAT_BURN,1
2022-11-12T19:02,FAT_BURN,1
2022-11-12T19:03,FAT_BURN,1
2022-11-12T19:04,FAT_BURN,1
2022-11-12T19:05,FAT_BURN,1
2022-11-12T19:06,FAT_BURN,1
2022-11-12T19:09,FAT_BURN,1
2022-11-12T19:10,FAT_BURN,1
2022-11-12T19:11,FAT_BURN,1
2022-11-12T19:35,FAT_BURN,1
2022-11-12T19:36,FAT_BURN,1
2022-11-12T19:37,FAT_BURN,1
2022-11-12T19:38,FAT_BURN,1
2022-11-12T19:39,FAT_BURN,1
2022-11-12T19:40,FAT_BURN,1
2022-11-12T19:41,FAT_BURN,1
2022-11-12T19:42,FAT_BURN,1
2022-11-12T19:43,FAT_BURN,1
2022-11-12T19:44,FAT_BURN,1
2022-11-12T19:45,FAT_BURN,1
2022-11-12T19:46,FAT_BURN,1
2022-11-12T19:47,FAT_BURN,1
2022-11-12T19:48,FAT_BURN,1
2022-11-12T19:49,FAT_BURN,1
2022-11-12T19:50,FAT_BURN,1
2022-11-12T19:51,FAT_BURN,1
2022-11-12T19:52,FAT_BURN,1
2022-11-12T19:53,FAT_BURN,1
2022-11-12T19:55,FAT_BURN,1
2022-11-12T19:56,FAT_BURN,1
2022-11-12T19:57,FAT_BURN,1
2022-11-12T19:58,FAT_BURN,1
2022-11-12T20:00,FAT_BURN,1
2022-11-12T20:01,FAT_BURN,1
2022-11-12T20:03,FAT_BURN,1
2022-11-12T20:04,FAT_BURN,1
2022-11-12T20:05,FAT_BURN,1
2022-11-12T20:08,FAT_BURN,1
2022-11-12T20:09,FAT_BURN,1
2022-11-12T20:10,FAT_BURN,1
2022-11-12T20:11,FAT_BURN,1
2022-11-12T20:12,FAT_BURN,1
2022-11-12T20:13,FAT_BURN,1
2022-11-12T20:15,FAT_BURN,1
2022-11-12T20:16,FAT_BURN,1
2022-11-12T20:17,FAT_BURN,1
2022-11-12T20:18,FAT_BURN,1
2022-11-12T20:19,FAT_BURN,1
2022-11-12T20:20,FAT_BURN,1
2022-11-12T20:21,FAT_BURN,1
2022-11-12T20:22,FAT_BURN,1
2022-11-12T20:23,FAT_BURN,1
2022-11-12T20:24,FAT_BURN,1
2022-11-12T20:25,FAT_BURN,1
2022-11-12T20:26,FAT_BURN,1
2022-11-12T20:27,FAT_BURN,1
2022-11-12T20:28,FAT_BURN,1
2022-11-12T20:29,FAT_BURN,1
2022-11-12T20:30,FAT_BURN,1
2022-11-12T20:31,FAT_BURN,1
2022-11-12T20:32,FAT_BURN,1
2022-11-12T20:33,FAT_BURN,1
2022-11-12T20:34,FAT_BURN,1
2022-11-12T20:35,FAT_BURN,1
2022-11-12T20:36,FAT_BURN,1
2022-11-12T20:37,FAT_BURN,1
2022-11-12T20:38,FAT_BURN,1
2022-11-12T20:39,FAT_BURN,1
2022-11-12T20:40,FAT_BURN,1
2022-11-12T20:41,FAT_BURN,1
2022-11-12T20:42,FAT_BURN,1
2022-11-12T20:43,FAT_BURN,1
2022-11-12T20:44,FAT_BURN,1
2022-11-12T20:45,FAT_BURN,1
2022-11-12T20:46,FAT_BURN,1
2022-11-12T20:49,FAT_BURN,1
2022-11-12T20:50,FAT_BURN,1
2022-11-12T20:52,FAT_BURN,1
2022-11-12T20:53,FAT_BURN,1
2022-11-12T20:54,FAT_BURN,1
2022-11-12T20:55,FAT_BURN,1
2022-11-12T20:56,FAT_BURN,1
2022-11-12T20:57,FAT_BURN,1
2022-11-12T20:58,FAT_BURN,1
2022-11-12T20:59,FAT_BURN,1
2022-11-12T21:00,FAT_BURN,1
2022-11-12T21:01,FAT_BURN,1
2022-11-12T21:02,FAT_BURN,1
2022-11-12T21:03,FAT_BURN,1
2022-11-12T21:04,FAT_BURN,1
2022-11-12T21:05,FAT_BURN,1
2022-11-12T21:06,FAT_BURN,1
2022-11-12T21:07,FAT_BURN,1
2022-11-12T21:08,FAT_BURN,1
2022-11-12T21:09,FAT_BURN,1
2022-11-12T21:10,FAT_BURN,1
2022-11-12T21:11,FAT_BURN,1
2022-11-12T21:12,FAT_BURN,1
2022-11-12T21:13,FAT_BURN,1
2022-11-12T21:14,FAT_BURN,1
2022-11-12T21:15,FAT_BURN,1
2022-11-12T21:16,FAT_BURN,1
2022-11-12T21:17,FAT_BURN,1
2022-11-12T21:18,FAT_BURN,1
2022-11-12T21:20,FAT_BURN,1
2022-11-12T21:24,FAT_BURN,1
2022-11-12T21:25,FAT_BURN,1
2022-11-12T21:26,FAT_BURN,1
2022-11-12T21:27,FAT_BURN,1
2022-11-12T21:28,FAT_BURN,1
2022-11-12T21:29,FAT_BURN,1
2022-11-12T21:30,FAT_BURN,1
2022-11-12T21:31,FAT_BURN,1
2022-11-12T21:32,FAT_BURN,1
2022-11-12T21:33,FAT_BURN,1
2022-11-12T21:34,FAT_BURN,1
2022-11-12T21:35,FAT_BURN,1
2022-11-12T21:36,FAT_BURN,1
2022-11-12T21:37,FAT_BURN,1
2022-11-12T21:38,FAT_BURN,1
2022-11-12T21:39,FAT_BURN,1
2022-11-12T21:40,FAT_BURN,1
2022-11-12T21:41,FAT_BURN,1
