date_time,heart_zone_id,total_minutes
2024-06-03T08:59,FAT_BURN,1
2024-06-03T09:03,FAT_BURN,1
2024-06-03T09:04,CARDIO,2
2024-06-03T09:05,CARDIO,2
2024-06-03T09:06,CARDIO,2
2024-06-03T09:07,CARDIO,2
2024-06-03T09:08,CARDIO,2
2024-06-03T09:09,CARDIO,2
2024-06-03T09:10,CARDIO,2
2024-06-03T09:11,CARDIO,2
2024-06-03T09:12,CARDIO,2
2024-06-03T09:13,CARDIO,2
2024-06-03T09:14,CARDIO,2
2024-06-03T09:15,CARDIO,2
2024-06-03T09:16,FAT_BURN,1
2024-06-03T09:17,FAT_BURN,1
2024-06-03T09:18,FAT_BURN,1
2024-06-03T09:19,CARDIO,2
2024-06-03T09:20,CARDIO,2
2024-06-03T09:21,CARDIO,2
2024-06-03T09:22,CARDIO,2
2024-06-03T09:23,CARDIO,2
2024-06-03T09:24,PEAK,2
2024-06-03T09:25,PEAK,2
2024-06-03T09:26,CARDIO,2
2024-06-03T09:27,FAT_BURN,1
2024-06-03T09:28,FAT_BURN,1
2024-06-03T09:29,FAT_BURN,1
2024-06-03T09:30,FAT_BURN,1
2024-06-03T09:31,FAT_BURN,1
2024-06-03T09:32,FAT_BURN,1
2024-06-04T14:49,FAT_BURN,1
2024-06-04T15:08,FAT_BURN,1
2024-06-04T15:09,FAT_BURN,1
2024-06-04T15:10,FAT_BURN,1
2024-06-07T12:11,FAT_BURN,1
2024-06-07T15:46,FAT_BURN,1
2024-06-14T06:32,FAT_BURN,1
2024-06-14T06:33,FAT_BURN,1
2024-06-14T06:34,FAT_BURN,1
2024-06-14T06:35,CARDIO,2
2024-06-14T06:36,CARDIO,2
2024-06-14T06:37,FAT_BURN,1
2024-06-14T06:38,CARDIO,2
2024-06-14T06:39,FAT_BURN,1
2024-06-14T06:40,CARDIO,2
2024-06-14T06:41,CARDIO,2
2024-06-14T06:42,CARDIO,2
2024-06-14T06:43,CARDIO,2
2024-06-14T06:44,FAT_BURN,1
2024-06-14T06:45,CARDIO,2
2024-06-14T06:46,CARDIO,2
2024-06-14T06:47,CARDIO,2
2024-06-14T06:48,CARDIO,2
2024-06-14T06:49,FAT_BURN,1
2024-06-14T06:50,CARDIO,2
2024-06-14T06:51,CARDIO,2
2024-06-14T06:52,CARDIO,2
2024-06-14T06:53,CARDIO,2
2024-06-14T06:54,CARDIO,2
2024-06-14T06:55,CARDIO,2
2024-06-14T06:56,CARDIO,2
2024-06-14T06:57,CARDIO,2
2024-06-14T06:58,CARDIO,2
2024-06-14T06:59,FAT_BURN,1
2024-06-14T07:00,FAT_BURN,1
2024-06-14T07:01,FAT_BURN,1
2024-06-14T07:02,FAT_BURN,1
2024-06-14T07:03,FAT_BURN,1
2024-06-14T07:04,FAT_BURN,1
2024-06-14T07:05,FAT_BURN,1
2024-06-14T07:46,FAT_BURN,1
2024-06-18T06:17,FAT_BURN,1
2024-06-18T06:18,FAT_BURN,1
2024-06-18T06:19,CARDIO,2
2024-06-18T06:20,CARDIO,2
2024-06-18T06:21,CARDIO,2
2024-06-18T06:22,CARDIO,2
2024-06-18T06:23,CARDIO,2
2024-06-18T06:24,PEAK,2
2024-06-18T06:25,PEAK,2
2024-06-18T06:26,PEAK,2
2024-06-18T06:27,PEAK,2
2024-06-18T06:28,PEAK,2
2024-06-18T06:29,PEAK,2
2024-06-18T06:30,PEAK,2
2024-06-18T06:31,CARDIO,2
2024-06-18T06:32,CARDIO,2
2024-06-18T06:33,PEAK,2
2024-06-18T06:34,CARDIO,2
2024-06-18T06:35,PEAK,2
2024-06-18T06:36,PEAK,2
2024-06-18T06:37,CARDIO,2
2024-06-18T06:38,CARDIO,2
2024-06-18T06:39,FAT_BURN,1
2024-06-18T06:40,FAT_BURN,1
2024-06-18T06:41,FAT_BURN,1
2024-06-18T06:42,FAT_BURN,1
2024-06-18T06:43,CARDIO,2
2024-06-18T06:44,CARDIO,2
2024-06-18T06:45,CARDIO,2
2024-06-18T06:46,PEAK,2
2024-06-18T06:47,PEAK,2
2024-06-18T06:48,PEAK,2
2024-06-18T06:49,PEAK,2
2024-06-18T06:50,PEAK,2
2024-06-18T06:51,CARDIO,2
2024-06-18T06:52,CARDIO,2
2024-06-18T06:53,CARDIO,2
2024-06-18T06:54,CARDIO,2
2024-06-18T06:55,PEAK,2
2024-06-18T06:56,PEAK,2
2024-06-18T06:57,PEAK,2
2024-06-18T06:58,PEAK,2
2024-06-18T06:59,CARDIO,2
2024-06-18T07:00,CARDIO,2
2024-06-18T07:01,FAT_BURN,1
2024-06-18T07:02,CARDIO,2
2024-06-18T07:03,CARDIO,2
2024-06-18T07:04,PEAK,2
2024-06-18T07:05,PEAK,2
2024-06-18T07:06,PEAK,2
2024-06-18T07:07,PEAK,2
2024-06-18T07:08,PEAK,2
2024-06-18T07:09,PEAK,2
2024-06-18T07:10,CARDIO,2
2024-06-18T07:11,CARDIO,2
