date_time,heart_zone_id,total_minutes
2023-02-03T05:27,FAT_BURN,1
2023-02-03T05:28,FAT_BURN,1
2023-02-03T05:29,FAT_BURN,1
2023-02-03T05:31,FAT_BURN,1
2023-02-03T05:32,FAT_BURN,1
2023-02-03T05:33,FAT_BURN,1
2023-02-03T05:34,FAT_BURN,1
2023-02-03T05:35,FAT_BURN,1
2023-02-03T05:36,FAT_BURN,1
2023-02-03T05:37,FAT_BURN,1
2023-02-03T05:38,FAT_BURN,1
2023-02-03T05:39,FAT_BURN,1
2023-02-03T05:40,FAT_BURN,1
2023-02-03T05:41,FAT_BURN,1
2023-02-03T05:42,FAT_BURN,1
2023-02-03T05:43,FAT_BURN,1
2023-02-03T05:44,FAT_BURN,1
2023-02-03T05:45,FAT_BURN,1
2023-02-03T05:46,FAT_BURN,1
2023-02-03T05:47,FAT_BURN,1
2023-02-03T05:48,FAT_BURN,1
2023-02-03T05:49,FAT_BURN,1
2023-02-03T05:50,CARDIO,2
2023-02-03T05:51,CARDIO,2
2023-02-03T05:52,FAT_BURN,1
2023-02-03T05:53,FAT_BURN,1
2023-02-03T05:54,FAT_BURN,1
2023-02-03T05:55,CARDIO,2
2023-02-03T05:56,FAT_BURN,1
2023-02-03T05:57,FAT_BURN,1
2023-02-03T05:58,FAT_BURN,1
2023-02-03T05:59,CARDIO,2
2023-02-03T06:00,FAT_BURN,1
2023-02-03T06:01,FAT_BURN,1
2023-02-03T06:02,FAT_BURN,1
2023-02-03T06:04,FAT_BURN,1
2023-02-03T06:05,FAT_BURN,1
2023-02-03T06:06,FAT_BURN,1
2023-02-03T06:07,FAT_BURN,1
2023-02-03T06:08,CARDIO,2
2023-02-03T06:09,CARDIO,2
2023-02-03T06:10,CARDIO,2
2023-02-03T06:11,CARDIO,2
2023-02-03T06:12,CARDIO,2
2023-02-03T06:13,FAT_BURN,1
2023-02-03T06:14,FAT_BURN,1
2023-02-03T06:24,FAT_BURN,1
2023-02-03T06:51,FAT_BURN,1
2023-02-03T06:52,FAT_BURN,1
2023-02-03T06:53,FAT_BURN,1
2023-02-03T06:54,FAT_BURN,1
2023-02-03T07:18,FAT_BURN,1
2023-02-03T07:20,FAT_BURN,1
2023-02-03T07:24,FAT_BURN,1
2023-02-03T07:25,FAT_BURN,1
2023-02-03T07:27,FAT_BURN,1
2023-02-03T07:31,FAT_BURN,1
2023-02-03T07:33,FAT_BURN,1
2023-02-03T07:34,FAT_BURN,1
2023-02-03T07:35,FAT_BURN,1
2023-02-03T07:36,FAT_BURN,1
2023-02-03T07:37,FAT_BURN,1
2023-02-03T07:38,FAT_BURN,1
2023-02-03T07:39,FAT_BURN,1
2023-02-03T07:40,FAT_BURN,1
2023-02-03T07:41,FAT_BURN,1
2023-02-03T07:42,FAT_BURN,1
2023-02-03T07:43,FAT_BURN,1
2023-02-03T07:54,FAT_BURN,1
2023-02-03T08:24,FAT_BURN,1
2023-02-03T08:25,FAT_BURN,1
2023-02-03T19:13,FAT_BURN,1
2023-02-04T01:18,FAT_BURN,1
2023-02-04T01:20,FAT_BURN,1
2023-02-04T01:24,FAT_BURN,1
2023-02-04T01:26,FAT_BURN,1
2023-02-04T01:27,CARDIO,2
2023-02-04T01:28,CARDIO,2
2023-02-04T01:29,FAT_BURN,1
2023-02-04T01:30,CARDIO,2
2023-02-04T01:31,CARDIO,2
2023-02-04T01:32,FAT_BURN,1
2023-02-04T01:33,FAT_BURN,1
2023-02-04T01:34,FAT_BURN,1
2023-02-04T01:35,FAT_BURN,1
2023-02-04T01:36,FAT_BURN,1
2023-02-04T01:37,FAT_BURN,1
2023-02-04T01:38,FAT_BURN,1
2023-02-04T01:39,FAT_BURN,1
2023-02-04T01:40,FAT_BURN,1
2023-02-04T01:41,FAT_BURN,1
2023-02-04T01:42,FAT_BURN,1
2023-02-04T01:43,FAT_BURN,1
