date_time,heart_zone_id,total_minutes
2023-08-02T02:07,FAT_BURN,1
2023-08-02T02:08,CARDIO,2
2023-08-02T02:09,CARDIO,2
2023-08-02T02:10,CARDIO,2
2023-08-02T02:11,FAT_BURN,1
2023-08-02T02:12,FAT_BURN,1
2023-08-02T02:13,CARDIO,2
2023-08-02T02:14,CARDIO,2
2023-08-02T02:15,FAT_BURN,1
2023-08-02T02:16,FAT_BURN,1
2023-08-02T02:17,FAT_BURN,1
2023-08-02T02:18,FAT_BURN,1
2023-08-02T02:19,FAT_BURN,1
2023-08-02T02:20,FAT_BURN,1
2023-08-02T02:21,FAT_BURN,1
2023-08-02T02:22,FAT_BURN,1
2023-08-02T02:23,FAT_BURN,1
2023-08-02T02:24,FAT_BURN,1
2023-08-02T02:25,FAT_BURN,1
2023-08-02T02:26,FAT_BURN,1
2023-08-02T02:27,FAT_BURN,1
2023-08-02T02:28,FAT_BURN,1
2023-08-02T02:29,FAT_BURN,1
2023-08-02T02:30,FAT_BURN,1
2023-08-02T02:31,FAT_BURN,1
2023-08-02T02:33,FAT_BURN,1
2023-08-02T02:34,FAT_BURN,1
2023-08-02T02:35,FAT_BURN,1
2023-08-02T02:36,FAT_BURN,1
2023-08-02T02:37,FAT_BURN,1
2023-08-02T02:38,FAT_BURN,1
2023-08-02T02:39,FAT_BURN,1
2023-08-02T02:40,FAT_BURN,1
2023-08-02T02:41,FAT_BURN,1
2023-08-02T02:42,FAT_BURN,1
2023-08-02T02:43,FAT_BURN,1
2023-08-02T02:44,FAT_BURN,1
2023-08-02T02:45,FAT_BURN,1
2023-08-02T02:46,FAT_BURN,1
2023-08-02T02:47,FAT_BURN,1
2023-08-02T02:48,FAT_BURN,1
2023-08-02T02:49,FAT_BURN,1
2023-08-02T02:50,FAT_BURN,1
2023-08-02T02:51,FAT_BURN,1
2023-08-02T02:53,FAT_BURN,1
2023-08-02T02:54,FAT_BURN,1
2023-08-02T02:55,FAT_BURN,1
2023-08-02T02:58,FAT_BURN,1
2023-08-02T02:59,FAT_BURN,1
2023-08-02T03:00,FAT_BURN,1
2023-08-02T03:02,FAT_BURN,1
2023-08-02T03:03,FAT_BURN,1
2023-08-02T03:04,FAT_BURN,1
2023-08-02T03:05,FAT_BURN,1
2023-08-02T03:06,FAT_BURN,1
2023-08-02T03:07,FAT_BURN,1
2023-08-02T03:08,FAT_BURN,1
2023-08-02T03:09,FAT_BURN,1
2023-08-02T03:10,FAT_BURN,1
2023-08-02T03:12,FAT_BURN,1
2023-08-02T03:14,FAT_BURN,1
2023-08-02T03:15,FAT_BURN,1
2023-08-02T03:16,FAT_BURN,1
2023-08-02T03:18,FAT_BURN,1
2023-08-02T03:19,FAT_BURN,1
2023-08-02T03:20,FAT_BURN,1
2023-08-02T03:21,FAT_BURN,1
2023-08-02T03:30,FAT_BURN,1
2023-08-03T02:05,CARDIO,2
2023-08-03T02:06,CARDIO,2
2023-08-03T02:07,CARDIO,2
2023-08-03T02:08,CARDIO,2
2023-08-03T02:09,CARDIO,2
2023-08-03T02:10,FAT_BURN,1
2023-08-03T02:11,CARDIO,2
2023-08-03T02:12,CARDIO,2
2023-08-03T02:13,FAT_BURN,1
2023-08-03T02:14,FAT_BURN,1
2023-08-03T02:15,CARDIO,2
2023-08-03T02:16,CARDIO,2
2023-08-03T02:17,CARDIO,2
2023-08-03T02:18,CARDIO,2
2023-08-03T02:19,CARDIO,2
2023-08-03T02:20,FAT_BURN,1
2023-08-03T02:21,CARDIO,2
2023-08-03T02:22,CARDIO,2
2023-08-03T02:23,FAT_BURN,1
2023-08-03T02:24,CARDIO,2
2023-08-03T02:25,CARDIO,2
2023-08-03T02:26,CARDIO,2
2023-08-03T02:27,FAT_BURN,1
2023-08-03T02:28,CARDIO,2
2023-08-03T02:29,CARDIO,2
2023-08-03T02:30,CARDIO,2
2023-08-03T02:31,CARDIO,2
2023-08-03T02:32,CARDIO,2
2023-08-03T02:33,CARDIO,2
2023-08-03T02:34,CARDIO,2
2023-08-03T02:35,CARDIO,2
