date_time,heart_zone_id,total_minutes
2023-03-01T02:12,FAT_BURN,1
2023-03-01T02:13,CARDIO,2
2023-03-01T02:14,CARDIO,2
2023-03-01T02:15,PEAK,2
2023-03-01T02:16,PEAK,2
2023-03-01T02:17,CARDIO,2
2023-03-01T02:18,CARDIO,2
2023-03-01T02:19,CARDIO,2
2023-03-01T02:20,CARDIO,2
2023-03-01T02:21,CARDIO,2
2023-03-01T02:22,CARDIO,2
2023-03-01T02:23,CARDIO,2
2023-03-01T02:24,CARDIO,2
2023-03-01T02:25,CARDIO,2
2023-03-01T02:26,CARDIO,2
2023-03-01T02:27,CARDIO,2
2023-03-01T02:28,CARDIO,2
2023-03-01T02:29,CARDIO,2
2023-03-01T02:30,CARDIO,2
2023-03-01T02:31,FAT_BURN,1
2023-03-01T02:32,FAT_BURN,1
2023-03-01T02:33,FAT_BURN,1
2023-03-01T02:34,CARDIO,2
2023-03-01T02:35,CARDIO,2
2023-03-01T02:36,CARDIO,2
2023-03-01T02:37,CARDIO,2
2023-03-01T02:38,CARDIO,2
2023-03-01T02:39,CARDIO,2
2023-03-01T02:40,CARDIO,2
2023-03-01T02:41,CARDIO,2
2023-03-01T02:42,FAT_BURN,1
2023-03-01T02:43,FAT_BURN,1
2023-03-01T02:44,CARDIO,2
2023-03-01T02:45,CARDIO,2
2023-03-01T02:46,CARDIO,2
2023-03-01T02:47,CARDIO,2
2023-03-01T02:48,CARDIO,2
2023-03-01T02:49,CARDIO,2
2023-03-01T02:50,CARDIO,2
2023-03-01T02:51,CARDIO,2
2023-03-01T02:52,CARDIO,2
2023-03-01T02:53,FAT_BURN,1
2023-03-01T02:54,FAT_BURN,1
2023-03-01T02:55,CARDIO,2
2023-03-01T02:56,CARDIO,2
2023-03-01T02:57,CARDIO,2
2023-03-01T02:58,PEAK,2
2023-03-01T02:59,CARDIO,2
2023-03-01T03:00,CARDIO,2
2023-03-01T03:01,CARDIO,2
2023-03-01T03:02,CARDIO,2
2023-03-01T03:03,CARDIO,2
2023-03-01T03:04,FAT_BURN,1
2023-03-01T03:05,FAT_BURN,1
2023-03-01T03:06,FAT_BURN,1
2023-03-01T03:07,FAT_BURN,1
2023-03-01T03:11,FAT_BURN,1
2023-03-01T03:20,FAT_BURN,1
2023-03-01T03:21,FAT_BURN,1
2023-03-01T03:22,FAT_BURN,1
2023-03-01T03:23,FAT_BURN,1
2023-03-01T03:36,FAT_BURN,1
2023-03-01T03:37,FAT_BURN,1
2023-03-01T04:19,FAT_BURN,1
2023-03-01T04:20,FAT_BURN,1
2023-03-01T04:21,FAT_BURN,1
2023-03-01T04:24,FAT_BURN,1
2023-03-01T04:25,FAT_BURN,1
2023-03-01T04:26,FAT_BURN,1
2023-03-02T01:05,FAT_BURN,1
2023-03-02T01:06,CARDIO,2
2023-03-02T01:07,CARDIO,2
2023-03-02T01:08,CARDIO,2
2023-03-02T01:09,CARDIO,2
2023-03-02T01:10,CARDIO,2
2023-03-02T01:11,FAT_BURN,1
2023-03-02T01:12,CARDIO,2
2023-03-02T01:13,CARDIO,2
2023-03-02T01:14,CARDIO,2
2023-03-02T01:15,CARDIO,2
2023-03-02T01:16,CARDIO,2
2023-03-02T01:17,CARDIO,2
2023-03-02T01:18,FAT_BURN,1
2023-03-02T01:19,CARDIO,2
2023-03-02T01:20,FAT_BURN,1
2023-03-02T01:21,CARDIO,2
2023-03-02T01:22,FAT_BURN,1
2023-03-02T01:23,FAT_BURN,1
2023-03-02T01:24,FAT_BURN,1
2023-03-02T01:25,FAT_BURN,1
2023-03-02T01:26,FAT_BURN,1
2023-03-02T01:27,FAT_BURN,1
2023-03-02T01:28,FAT_BURN,1
2023-03-02T01:29,FAT_BURN,1
2023-03-02T01:30,FAT_BURN,1
2023-03-02T01:31,FAT_BURN,1
2023-03-02T01:32,FAT_BURN,1
2023-03-02T01:33,FAT_BURN,1
2023-03-02T01:34,CARDIO,2
2023-03-02T01:35,FAT_BURN,1
2023-03-02T01:36,FAT_BURN,1
2023-03-02T01:37,FAT_BURN,1
2023-03-02T01:38,FAT_BURN,1
2023-03-02T01:39,FAT_BURN,1
2023-03-02T01:40,FAT_BURN,1
2023-03-02T01:41,FAT_BURN,1
2023-03-02T01:42,FAT_BURN,1
2023-03-02T01:43,FAT_BURN,1
2023-03-02T01:44,FAT_BURN,1
2023-03-02T01:45,FAT_BURN,1
2023-03-02T01:46,FAT_BURN,1
2023-03-02T01:47,FAT_BURN,1
2023-03-02T01:48,FAT_BURN,1
2023-03-02T01:49,FAT_BURN,1
2023-03-02T01:50,FAT_BURN,1
2023-03-02T01:51,FAT_BURN,1
2023-03-02T02:00,FAT_BURN,1
2023-03-02T02:02,FAT_BURN,1
2023-03-02T02:03,FAT_BURN,1
2023-03-02T02:04,FAT_BURN,1
2023-03-02T02:05,CARDIO,2
2023-03-02T02:06,CARDIO,2
2023-03-02T02:07,FAT_BURN,1
2023-03-02T02:08,FAT_BURN,1
2023-03-02T02:09,FAT_BURN,1
2023-03-02T02:10,CARDIO,2
2023-03-02T02:11,CARDIO,2
2023-03-02T02:12,CARDIO,2
2023-03-02T02:13,CARDIO,2
2023-03-02T02:14,CARDIO,2
2023-03-02T02:15,FAT_BURN,1
2023-03-02T02:16,FAT_BURN,1
2023-03-02T02:17,FAT_BURN,1
2023-03-02T02:18,FAT_BURN,1
2023-03-02T02:19,FAT_BURN,1
2023-03-02T02:20,FAT_BURN,1
2023-03-02T18:54,FAT_BURN,1
2023-03-03T02:07,FAT_BURN,1
2023-03-03T02:08,CARDIO,2
2023-03-03T02:09,CARDIO,2
2023-03-03T02:10,CARDIO,2
2023-03-03T02:11,CARDIO,2
2023-03-03T02:12,FAT_BURN,1
2023-03-03T02:13,FAT_BURN,1
2023-03-03T02:14,FAT_BURN,1
2023-03-03T02:15,CARDIO,2
2023-03-03T02:16,CARDIO,2
2023-03-03T02:17,FAT_BURN,1
2023-03-03T02:18,FAT_BURN,1
2023-03-03T02:19,FAT_BURN,1
2023-03-03T02:20,FAT_BURN,1
2023-03-03T02:21,FAT_BURN,1
2023-03-03T02:22,FAT_BURN,1
2023-03-03T02:23,FAT_BURN,1
2023-03-03T02:24,FAT_BURN,1
2023-03-03T02:25,FAT_BURN,1
2023-03-03T02:26,FAT_BURN,1
2023-03-03T02:27,FAT_BURN,1
2023-03-03T02:28,FAT_BURN,1
2023-03-03T02:29,FAT_BURN,1
2023-03-03T02:30,FAT_BURN,1
2023-03-03T02:31,FAT_BURN,1
2023-03-03T02:32,FAT_BURN,1
2023-03-03T02:33,FAT_BURN,1
2023-03-03T02:34,FAT_BURN,1
2023-03-03T02:35,FAT_BURN,1
2023-03-03T02:36,FAT_BURN,1
2023-03-03T02:37,FAT_BURN,1
2023-03-03T02:38,FAT_BURN,1
2023-03-03T02:39,FAT_BURN,1
2023-03-03T02:40,FAT_BURN,1
2023-03-03T02:41,FAT_BURN,1
2023-03-03T02:42,FAT_BURN,1
2023-03-03T02:43,FAT_BURN,1
2023-03-03T02:44,FAT_BURN,1
2023-03-03T02:45,FAT_BURN,1
2023-03-03T02:46,FAT_BURN,1
2023-03-03T02:47,FAT_BURN,1
2023-03-03T02:48,FAT_BURN,1
2023-03-03T02:49,FAT_BURN,1
2023-03-03T02:50,FAT_BURN,1
2023-03-03T02:51,FAT_BURN,1
2023-03-03T02:52,FAT_BURN,1
2023-03-03T02:53,FAT_BURN,1
2023-03-03T02:54,CARDIO,2
2023-03-03T02:55,CARDIO,2
2023-03-03T02:56,FAT_BURN,1
2023-03-03T02:57,CARDIO,2
2023-03-03T02:58,CARDIO,2
2023-03-03T02:59,CARDIO,2
2023-03-03T03:00,CARDIO,2
2023-03-03T03:01,FAT_BURN,1
2023-03-03T03:02,CARDIO,2
2023-03-03T03:03,CARDIO,2
2023-03-03T03:04,CARDIO,2
2023-03-03T03:05,CARDIO,2
2023-03-03T03:06,CARDIO,2
2023-03-03T03:07,FAT_BURN,1
2023-03-03T03:08,FAT_BURN,1
2023-03-03T04:16,FAT_BURN,1
2023-03-03T04:17,FAT_BURN,1
2023-03-03T04:50,FAT_BURN,1
2023-03-04T02:03,FAT_BURN,1
2023-03-04T02:04,CARDIO,2
2023-03-04T02:05,CARDIO,2
2023-03-04T02:06,CARDIO,2
2023-03-04T02:07,CARDIO,2
2023-03-04T02:08,CARDIO,2
2023-03-04T02:09,FAT_BURN,1
2023-03-04T02:10,CARDIO,2
2023-03-04T02:11,FAT_BURN,1
2023-03-04T02:12,CARDIO,2
2023-03-04T02:13,CARDIO,2
2023-03-04T02:14,CARDIO,2
2023-03-04T02:15,CARDIO,2
2023-03-04T02:16,CARDIO,2
2023-03-04T02:17,CARDIO,2
2023-03-04T02:18,CARDIO,2
2023-03-04T02:19,CARDIO,2
2023-03-04T02:20,CARDIO,2
2023-03-04T02:21,CARDIO,2
2023-03-04T02:22,FAT_BURN,1
2023-03-04T02:23,FAT_BURN,1
2023-03-04T02:24,FAT_BURN,1
2023-03-04T02:25,CARDIO,2
2023-03-04T02:26,CARDIO,2
2023-03-04T02:27,CARDIO,2
2023-03-04T02:28,FAT_BURN,1
2023-03-04T02:29,FAT_BURN,1
2023-03-04T02:30,FAT_BURN,1
2023-03-04T02:31,CARDIO,2
2023-03-04T02:32,CARDIO,2
2023-03-04T02:33,FAT_BURN,1
2023-03-04T02:34,FAT_BURN,1
2023-03-04T02:35,FAT_BURN,1
2023-03-04T02:36,FAT_BURN,1
2023-03-04T02:37,CARDIO,2
2023-03-04T02:38,FAT_BURN,1
2023-03-04T02:39,FAT_BURN,1
2023-03-04T02:40,CARDIO,2
