date_time,heart_zone_id,total_minutes
2024-08-05T06:21,FAT_BURN,1
2024-08-05T06:22,FAT_BURN,1
2024-08-05T06:23,CARDIO,2
2024-08-05T06:24,CARDIO,2
2024-08-05T06:25,CARDIO,2
2024-08-05T06:26,CARDIO,2
2024-08-05T06:27,CARDIO,2
2024-08-05T06:28,CARDIO,2
2024-08-05T06:29,CARDIO,2
2024-08-05T06:30,CARDIO,2
2024-08-05T06:31,CARDIO,2
2024-08-05T06:32,CARDIO,2
2024-08-05T06:33,CARDIO,2
2024-08-05T06:34,CARDIO,2
2024-08-05T06:35,CARDIO,2
2024-08-05T06:36,CARDIO,2
2024-08-05T06:37,CARDIO,2
2024-08-05T06:38,CARDIO,2
2024-08-05T06:39,CARDIO,2
2024-08-05T06:40,CARDIO,2
2024-08-05T06:41,CARDIO,2
2024-08-05T06:42,CARDIO,2
2024-08-05T06:43,CARDIO,2
2024-08-05T06:44,CARDIO,2
2024-08-05T06:45,CARDIO,2
2024-08-05T06:46,CARDIO,2
2024-08-05T06:47,CARDIO,2
2024-08-05T06:48,CARDIO,2
2024-08-05T06:49,CARDIO,2
2024-08-05T06:50,CARDIO,2
2024-08-05T06:51,CARDIO,2
2024-08-05T06:52,CARDIO,2
2024-08-05T06:53,CARDIO,2
2024-08-05T06:54,CARDIO,2
2024-08-05T06:55,CARDIO,2
2024-08-05T06:56,CARDIO,2
2024-08-05T06:57,FAT_BURN,1
2024-08-05T06:58,FAT_BURN,1
2024-08-05T06:59,FAT_BURN,1
2024-08-05T07:00,FAT_BURN,1
2024-08-05T07:01,FAT_BURN,1
2024-08-05T07:02,FAT_BURN,1
2024-08-05T07:03,FAT_BURN,1
2024-08-09T11:57,FAT_BURN,1
2024-08-09T11:58,FAT_BURN,1
2024-08-09T11:59,FAT_BURN,1
2024-08-09T12:00,FAT_BURN,1
2024-08-09T12:02,FAT_BURN,1
2024-08-09T12:03,FAT_BURN,1
2024-08-09T12:04,FAT_BURN,1
2024-08-09T18:20,FAT_BURN,1
2024-08-09T18:25,FAT_BURN,1
2024-08-09T18:26,FAT_BURN,1
2024-08-17T06:21,FAT_BURN,1
2024-08-17T06:22,FAT_BURN,1
2024-08-17T06:23,CARDIO,2
2024-08-17T06:24,CARDIO,2
2024-08-17T06:25,CARDIO,2
2024-08-17T06:26,CARDIO,2
