date_time,heart_zone_id,total_minutes
2023-04-01T03:14,FAT_BURN,1
2023-04-01T03:15,CARDIO,2
2023-04-01T03:16,FAT_BURN,1
2023-04-01T03:17,FAT_BURN,1
2023-04-01T03:18,FAT_BURN,1
2023-04-01T03:19,CARDIO,2
2023-04-01T03:20,CARDIO,2
2023-04-01T03:21,CARDIO,2
2023-04-01T03:22,CARDIO,2
2023-04-01T03:23,CARDIO,2
2023-04-01T03:24,CARDIO,2
2023-04-01T03:25,CARDIO,2
2023-04-01T03:26,CARDIO,2
2023-04-01T03:27,CARDIO,2
2023-04-01T03:28,CARDIO,2
2023-04-01T03:29,CARDIO,2
2023-04-01T03:30,CARDIO,2
2023-04-01T03:31,CARDIO,2
2023-04-01T03:32,CARDIO,2
2023-04-01T03:33,CARDIO,2
2023-04-01T03:34,CARDIO,2
2023-04-01T03:35,CARDIO,2
2023-04-01T03:36,CARDIO,2
2023-04-01T03:37,FAT_BURN,1
2023-04-01T03:38,FAT_BURN,1
2023-04-01T03:41,FAT_BURN,1
2023-04-01T03:42,FAT_BURN,1
2023-04-01T03:43,FAT_BURN,1
2023-04-01T03:44,FAT_BURN,1
2023-04-01T03:45,FAT_BURN,1
2023-04-01T03:46,FAT_BURN,1
2023-04-01T03:58,FAT_BURN,1
2023-04-01T03:59,FAT_BURN,1
2023-04-04T02:09,FAT_BURN,1
2023-04-04T02:11,FAT_BURN,1
2023-04-04T02:12,FAT_BURN,1
2023-04-04T02:13,CARDIO,2
2023-04-04T02:14,CARDIO,2
2023-04-04T02:15,FAT_BURN,1
2023-04-04T02:16,FAT_BURN,1
2023-04-04T02:17,FAT_BURN,1
2023-04-04T02:18,FAT_BURN,1
2023-04-04T02:19,FAT_BURN,1
2023-04-04T02:20,FAT_BURN,1
2023-04-04T02:21,FAT_BURN,1
2023-04-04T02:22,FAT_BURN,1
2023-04-04T02:23,FAT_BURN,1
2023-04-04T02:24,FAT_BURN,1
2023-04-04T02:25,FAT_BURN,1
2023-04-04T02:26,FAT_BURN,1
2023-04-04T02:27,FAT_BURN,1
2023-04-04T02:28,FAT_BURN,1
2023-04-04T02:29,FAT_BURN,1
2023-04-04T02:30,FAT_BURN,1
2023-04-04T02:32,FAT_BURN,1
2023-04-04T02:33,FAT_BURN,1
2023-04-04T02:34,FAT_BURN,1
2023-04-04T02:35,FAT_BURN,1
2023-04-04T02:36,FAT_BURN,1
2023-04-04T02:37,FAT_BURN,1
2023-04-04T02:38,FAT_BURN,1
2023-04-04T02:39,FAT_BURN,1
2023-04-04T02:40,FAT_BURN,1
2023-04-04T02:41,FAT_BURN,1
2023-04-04T02:42,FAT_BURN,1
2023-04-04T02:43,FAT_BURN,1
2023-04-04T02:44,FAT_BURN,1
2023-04-04T02:45,FAT_BURN,1
2023-04-04T02:46,CARDIO,2
2023-04-04T02:47,FAT_BURN,1
2023-04-04T02:48,FAT_BURN,1
2023-04-04T02:49,CARDIO,2
2023-04-04T02:50,FAT_BURN,1
2023-04-04T02:51,FAT_BURN,1
2023-04-04T02:52,FAT_BURN,1
2023-04-04T02:53,FAT_BURN,1
2023-04-04T02:54,FAT_BURN,1
2023-04-04T02:55,FAT_BURN,1
2023-04-04T02:56,FAT_BURN,1
2023-04-04T02:57,FAT_BURN,1
2023-04-04T02:58,FAT_BURN,1
2023-04-04T03:13,FAT_BURN,1
2023-04-04T03:14,FAT_BURN,1
2023-04-04T03:15,FAT_BURN,1
2023-04-04T03:20,FAT_BURN,1
2023-04-04T03:21,FAT_BURN,1
2023-04-26T02:11,FAT_BURN,1
2023-04-26T02:12,CARDIO,2
2023-04-26T02:14,FAT_BURN,1
2023-04-26T02:19,FAT_BURN,1
2023-04-26T02:20,FAT_BURN,1
2023-04-26T02:25,FAT_BURN,1
2023-04-26T02:29,FAT_BURN,1
2023-04-26T02:30,FAT_BURN,1
2023-04-26T02:34,FAT_BURN,1
2023-04-26T02:37,FAT_BURN,1
2023-04-26T02:38,FAT_BURN,1
2023-04-26T02:40,FAT_BURN,1
2023-04-26T02:45,FAT_BURN,1
2023-04-26T02:46,FAT_BURN,1
2023-04-26T02:47,FAT_BURN,1
2023-04-26T02:48,FAT_BURN,1
2023-04-26T02:49,FAT_BURN,1
2023-04-26T02:50,FAT_BURN,1
2023-04-26T02:51,FAT_BURN,1
2023-04-26T02:52,FAT_BURN,1
2023-04-26T02:53,FAT_BURN,1
2023-04-26T02:54,FAT_BURN,1
2023-04-26T02:55,FAT_BURN,1
2023-04-26T02:59,FAT_BURN,1
2023-04-26T03:00,FAT_BURN,1
2023-04-26T03:01,FAT_BURN,1
2023-04-26T03:02,FAT_BURN,1
2023-04-26T03:03,FAT_BURN,1
2023-04-26T03:04,FAT_BURN,1
2023-04-26T03:05,FAT_BURN,1
2023-04-26T03:06,FAT_BURN,1
2023-04-26T03:07,FAT_BURN,1
2023-04-26T03:08,FAT_BURN,1
2023-04-26T03:09,FAT_BURN,1
2023-04-26T03:10,FAT_BURN,1
2023-04-26T03:12,FAT_BURN,1
2023-04-26T03:13,FAT_BURN,1
2023-04-26T03:14,CARDIO,2
2023-04-26T03:15,CARDIO,2
2023-04-26T03:16,CARDIO,2
2023-04-26T03:17,CARDIO,2
2023-04-26T03:18,CARDIO,2
2023-04-26T03:19,CARDIO,2
2023-04-26T03:20,CARDIO,2
2023-04-26T03:21,CARDIO,2
2023-04-26T03:22,CARDIO,2
2023-04-26T03:23,CARDIO,2
2023-04-26T03:24,CARDIO,2
2023-04-26T03:25,CARDIO,2
2023-04-26T03:26,CARDIO,2
2023-04-26T03:27,FAT_BURN,1
2023-04-26T03:28,FAT_BURN,1
2023-04-26T03:30,FAT_BURN,1
2023-04-26T03:31,FAT_BURN,1
2023-04-26T03:32,FAT_BURN,1
2023-04-26T03:33,FAT_BURN,1
2023-04-27T02:11,FAT_BURN,1
2023-04-27T02:12,CARDIO,2
2023-04-27T02:13,CARDIO,2
2023-04-27T02:14,CARDIO,2
2023-04-27T02:15,CARDIO,2
2023-04-27T02:16,FAT_BURN,1
2023-04-27T02:19,CARDIO,2
2023-04-27T02:20,FAT_BURN,1
2023-04-27T02:21,FAT_BURN,1
2023-04-27T02:22,FAT_BURN,1
2023-04-27T02:34,FAT_BURN,1
2023-04-27T02:37,FAT_BURN,1
2023-04-27T02:38,FAT_BURN,1
2023-04-27T02:41,FAT_BURN,1
2023-04-27T02:42,FAT_BURN,1
2023-04-27T02:45,FAT_BURN,1
2023-04-27T02:46,CARDIO,2
2023-04-27T02:48,FAT_BURN,1
2023-04-27T02:49,CARDIO,2
2023-04-27T02:50,CARDIO,2
2023-04-27T02:51,CARDIO,2
2023-04-27T02:52,CARDIO,2
2023-04-27T02:53,CARDIO,2
2023-04-27T02:54,CARDIO,2
2023-04-27T02:55,CARDIO,2
2023-04-27T02:56,CARDIO,2
2023-04-27T02:57,CARDIO,2
2023-04-27T02:58,CARDIO,2
2023-04-27T02:59,CARDIO,2
2023-04-27T03:00,CARDIO,2
2023-04-27T03:01,CARDIO,2
2023-04-27T03:02,CARDIO,2
2023-04-27T03:03,CARDIO,2
2023-04-27T03:04,CARDIO,2
2023-04-27T03:05,CARDIO,2
2023-04-27T03:06,CARDIO,2
2023-04-27T03:07,CARDIO,2
2023-04-27T03:08,CARDIO,2
2023-04-27T03:09,CARDIO,2
2023-04-27T03:10,CARDIO,2
2023-04-27T03:11,CARDIO,2
2023-04-27T03:12,CARDIO,2
2023-04-27T03:13,FAT_BURN,1
2023-04-27T03:20,FAT_BURN,1
2023-04-27T03:21,CARDIO,2
2023-04-27T03:22,CARDIO,2
2023-04-27T03:23,CARDIO,2
2023-04-27T03:24,CARDIO,2
2023-04-27T03:25,CARDIO,2
2023-04-27T03:26,FAT_BURN,1
2023-04-27T03:27,FAT_BURN,1
2023-04-27T03:28,FAT_BURN,1
2023-04-29T02:43,FAT_BURN,1
2023-04-29T02:44,FAT_BURN,1
2023-04-29T02:45,FAT_BURN,1
