timestamp,Infrared to Red Signal Ratio
09/15/24 00:00:59,13
09/15/24 00:01:59,7
09/15/24 00:02:59,12
09/15/24 00:03:59,0
09/15/24 00:04:59,-35
09/15/24 00:05:59,0
09/15/24 00:06:59,9
09/15/24 00:07:59,0
09/15/24 00:08:59,3
09/15/24 00:09:59,19
09/15/24 00:10:59,4
09/15/24 00:11:59,20
09/15/24 00:12:59,31
09/15/24 00:13:59,-2
09/15/24 00:14:59,-56
09/15/24 00:15:59,16
09/15/24 00:16:59,-1
09/15/24 00:17:59,0
09/15/24 00:18:59,-16
09/15/24 00:19:59,3
09/15/24 00:20:59,0
09/15/24 00:21:59,8
09/15/24 00:22:59,0
09/15/24 00:23:59,-4
09/15/24 00:24:59,34
09/15/24 00:25:59,-16
09/15/24 00:26:59,-32
09/15/24 00:27:59,-15
09/15/24 00:28:59,28
09/15/24 00:29:59,0
09/15/24 00:30:59,-24
09/15/24 00:31:59,-15
09/15/24 00:32:59,43
09/15/24 00:33:59,10
09/15/24 00:34:59,-39
09/15/24 00:35:59,-8
09/15/24 00:36:59,17
09/15/24 00:37:59,-4
09/15/24 00:38:59,21
09/15/24 00:39:59,-9
09/15/24 00:40:59,13
09/15/24 00:41:59,-3
09/15/24 00:42:59,-59
09/15/24 00:43:59,0
09/15/24 00:44:59,56
09/15/24 00:45:59,-25
09/15/24 00:46:59,10
09/15/24 00:47:59,0
09/15/24 00:48:59,2
09/15/24 00:49:59,-31
09/15/24 00:50:59,21
09/15/24 00:51:59,0
09/15/24 00:52:59,13
09/15/24 00:53:59,-23
09/15/24 00:54:59,-19
09/15/24 00:55:59,13
09/15/24 00:56:59,-54
09/15/24 00:57:59,3
09/15/24 00:58:59,0
09/15/24 00:59:59,0
09/15/24 01:00:59,-7
09/15/24 01:01:59,0
09/15/24 01:02:59,-11
09/15/24 01:03:59,8
09/15/24 01:04:59,-11
09/15/24 01:05:59,47
09/15/24 01:06:59,-8
09/15/24 01:07:59,20
09/15/24 01:08:59,10
09/15/24 01:09:59,0
09/15/24 01:10:59,-26
09/15/24 01:11:59,30
09/15/24 01:12:59,0
09/15/24 01:13:59,3
09/15/24 01:14:59,1
09/15/24 01:15:59,-14
09/15/24 01:16:59,-8
09/15/24 01:17:59,0
09/15/24 01:18:59,17
09/15/24 01:19:59,0
09/15/24 01:20:59,29
09/15/24 01:21:59,6
09/15/24 01:22:59,0
09/15/24 01:23:59,-32
09/15/24 01:24:59,38
09/15/24 01:25:59,44
09/15/24 01:26:59,0
09/15/24 01:27:59,-13
09/15/24 01:28:59,0
09/15/24 01:29:59,0
09/15/24 01:30:59,-31
09/15/24 01:31:59,15
09/15/24 01:32:59,-2
09/15/24 01:33:59,-3
09/15/24 01:34:59,5
09/15/24 01:35:59,0
09/15/24 01:36:59,-42
09/15/24 01:37:59,-69
09/15/24 01:38:59,-1
09/15/24 01:39:59,38
09/15/24 01:40:59,-68
09/15/24 01:41:59,-3
09/15/24 01:42:59,-14
09/15/24 01:43:59,2
09/15/24 01:44:59,-26
09/15/24 01:45:59,34
09/15/24 01:46:59,-72
09/15/24 01:47:59,-18
09/15/24 01:48:59,2
09/15/24 01:49:59,-6
09/15/24 01:50:59,26
09/15/24 01:51:59,0
09/15/24 01:52:59,-10
09/15/24 01:53:59,-4
09/15/24 01:54:59,0
09/15/24 01:55:59,-28
09/15/24 01:56:59,-1
09/15/24 01:57:59,0
09/15/24 01:58:59,0
09/15/24 01:59:59,-1
09/15/24 02:00:59,8
09/15/24 02:01:59,26
09/15/24 02:02:59,2
09/15/24 02:03:59,0
09/15/24 02:04:59,0
09/15/24 02:05:59,3
09/15/24 02:06:59,0
09/15/24 02:07:59,-8
09/15/24 02:08:59,-9
09/15/24 02:09:59,0
09/15/24 02:10:59,-14
09/15/24 02:11:59,-5
09/15/24 02:12:59,-17
09/15/24 02:13:59,-1
09/15/24 02:14:59,8
09/15/24 02:15:59,-39
09/15/24 02:16:59,-10
09/15/24 02:17:59,-18
09/15/24 02:18:59,8
09/15/24 02:19:59,-39
09/15/24 02:20:59,8
09/15/24 02:21:59,-4
09/15/24 02:22:59,-10
09/15/24 02:23:59,0
09/15/24 02:24:59,14
09/15/24 02:25:59,0
09/15/24 02:26:59,0
09/15/24 02:27:59,28
09/15/24 02:28:59,0
09/15/24 02:29:59,0
09/15/24 02:30:59,-11
09/15/24 02:31:59,-6
09/15/24 02:32:59,-11
09/15/24 02:33:59,-5
09/15/24 02:34:59,2
09/15/24 02:35:59,-7
09/15/24 02:36:59,-15
09/15/24 02:37:59,-8
09/15/24 02:38:59,23
09/15/24 02:39:59,-5
09/15/24 02:40:59,1
09/15/24 02:41:59,34
09/15/24 02:42:59,0
09/15/24 02:43:59,0
09/15/24 02:44:59,2
09/15/24 02:45:59,1
09/15/24 02:46:59,8
09/15/24 02:47:59,3
09/15/24 02:48:59,-15
09/15/24 02:49:59,0
09/15/24 02:50:59,0
09/15/24 02:51:59,-1
09/15/24 02:52:59,4
09/15/24 02:53:59,0
09/15/24 02:54:59,8
09/15/24 02:55:59,0
09/15/24 02:56:59,14
09/15/24 02:57:59,-3
09/15/24 02:58:59,4
09/15/24 02:59:59,-2
09/15/24 03:00:59,-4
09/15/24 03:01:59,8
09/15/24 03:02:59,16
09/15/24 03:03:59,-1
09/15/24 03:04:59,-36
09/15/24 03:05:59,17
09/15/24 03:06:59,-17
09/15/24 03:07:59,-28
09/15/24 03:08:59,0
09/15/24 03:09:59,0
09/15/24 03:10:59,-34
09/15/24 03:11:59,4
09/15/24 03:12:59,-17
09/15/24 03:13:59,8
09/15/24 03:14:59,-4
09/15/24 03:15:59,12
09/15/24 03:16:59,0
09/15/24 03:17:59,-21
09/15/24 03:18:59,-17
09/15/24 03:19:59,-12
09/15/24 03:20:59,-22
09/15/24 03:21:59,-36
09/15/24 03:22:59,-23
09/15/24 03:23:59,2
09/15/24 03:24:59,-21
09/15/24 03:25:59,3
09/15/24 03:26:59,-7
09/15/24 03:27:59,0
09/15/24 03:28:59,0
09/15/24 03:29:59,8
09/15/24 03:30:59,6
09/15/24 03:31:59,-6
09/15/24 03:32:59,0
09/15/24 03:33:59,63
09/15/24 03:34:59,1
09/15/24 03:35:59,-40
09/15/24 03:36:59,0
09/15/24 03:37:59,8
09/15/24 03:38:59,13
09/15/24 03:39:59,-4
09/15/24 03:40:59,2
09/15/24 03:41:59,0
09/15/24 03:42:59,-24
09/15/24 03:43:59,0
09/15/24 03:44:59,-34
09/15/24 03:45:59,-2
09/15/24 03:46:59,20
09/15/24 03:47:59,-9
09/15/24 03:48:59,23
09/15/24 03:49:59,-5
09/15/24 03:51:00,-1
09/15/24 03:52:00,17
09/15/24 03:53:00,-5
09/15/24 03:54:00,0
09/15/24 03:55:00,-2
09/15/24 03:56:00,-1
09/15/24 03:57:59,7
09/15/24 03:58:59,0
09/15/24 03:59:59,2
09/15/24 04:00:59,0
09/15/24 04:01:59,-6
09/15/24 04:02:59,18
09/15/24 04:03:59,1
09/15/24 04:04:59,-5
09/15/24 04:05:59,8
09/15/24 04:06:59,8
09/15/24 04:07:59,-3
09/15/24 04:08:59,-9
09/15/24 04:09:59,0
09/15/24 04:10:59,32
09/15/24 04:11:59,-4
09/15/24 04:12:59,0
09/15/24 04:13:59,15
09/15/24 04:14:59,13
09/15/24 04:15:59,19
09/15/24 04:16:59,10
09/15/24 04:17:59,0
09/15/24 04:18:59,-2
09/15/24 04:19:59,4
09/15/24 04:20:59,17
09/15/24 04:21:59,0
09/15/24 04:22:59,0
09/15/24 04:23:59,3
09/15/24 04:24:59,-2
09/15/24 04:25:59,19
09/15/24 04:26:59,-26
09/15/24 04:27:59,-2
09/15/24 04:28:59,8
09/15/24 04:29:59,0
09/15/24 04:30:59,1
09/15/24 04:31:59,1
09/15/24 04:32:59,0
09/15/24 04:33:59,0
09/15/24 04:34:59,-17
09/15/24 04:35:59,1
09/15/24 04:36:59,0
09/15/24 04:37:59,0
09/15/24 04:38:59,0
09/15/24 04:39:59,0
09/15/24 04:40:59,12
09/15/24 04:41:59,30
09/15/24 04:42:59,10
09/15/24 04:43:59,4
09/15/24 04:44:59,5
09/15/24 04:45:59,0
09/15/24 04:46:59,-2
09/15/24 04:47:59,-8
09/15/24 04:48:59,-12
09/15/24 04:49:59,-16
09/15/24 04:50:59,-21
09/15/24 04:51:59,12
09/15/24 04:52:59,0
09/15/24 04:53:59,7
09/15/24 04:54:59,-23
09/15/24 04:55:59,-79
09/15/24 04:56:59,-41
09/15/24 04:57:59,-1
09/15/24 04:58:59,-69
09/15/24 04:59:59,0
09/15/24 05:00:59,0
09/15/24 05:01:59,-34
09/15/24 05:02:59,-3
09/15/24 05:03:59,33
09/15/24 05:04:59,9
09/15/24 05:05:59,0
09/15/24 05:06:59,-17
09/15/24 05:07:59,-1
09/15/24 05:08:59,24
09/15/24 05:09:59,19
09/15/24 05:10:59,-1
09/15/24 05:11:59,34
09/15/24 05:12:59,-1
09/15/24 05:13:59,0
09/15/24 05:14:59,13
09/15/24 05:15:59,21
