timestamp,Infrared to Red Signal Ratio
10/27/24 08:41:59,0
10/27/24 08:43:00,30
10/27/24 08:44:00,17
10/27/24 08:45:00,0
10/27/24 08:46:00,-5
10/27/24 08:47:00,7
10/27/24 08:48:00,0
10/27/24 08:49:00,0
10/27/24 08:50:00,0
10/27/24 08:51:00,0
10/27/24 14:31:29,72
10/27/24 14:32:29,20
10/27/24 14:33:29,-9
10/27/24 14:34:29,-44
10/27/24 14:35:29,0
10/27/24 14:36:29,-7
10/27/24 14:37:29,-4
10/27/24 14:38:29,12
10/27/24 14:42:29,4
10/27/24 14:43:29,6
10/27/24 14:44:29,0
10/27/24 14:45:29,8
10/27/24 14:46:29,0
10/27/24 14:47:29,23
10/27/24 14:48:29,-13
10/27/24 14:49:29,4
10/27/24 14:50:29,0
10/27/24 14:51:29,-6
10/27/24 14:52:29,0
10/27/24 14:53:29,0
10/27/24 14:54:29,8
10/27/24 14:55:29,11
10/27/24 14:56:29,0
10/27/24 14:57:29,-1
10/27/24 14:58:29,8
10/27/24 14:59:29,-52
10/27/24 15:00:29,1
10/27/24 15:01:29,0
10/27/24 15:02:29,0
10/27/24 15:03:29,36
10/27/24 15:04:29,14
10/27/24 15:05:29,0
10/27/24 15:06:29,-13
10/27/24 15:07:30,8
10/27/24 15:08:30,-14
10/27/24 15:09:30,4
10/27/24 15:10:30,45
10/27/24 15:11:30,2
10/27/24 15:12:30,24
10/27/24 15:13:30,34
10/27/24 15:14:30,0
10/27/24 15:15:30,35
10/27/24 15:16:30,-4
10/27/24 15:17:30,2
10/27/24 15:18:30,0
10/27/24 15:19:30,-8
10/27/24 15:20:30,-23
10/27/24 15:21:30,0
10/27/24 15:22:30,-6
10/27/24 15:23:30,-6
10/27/24 15:24:30,-30
10/27/24 15:25:30,0
10/27/24 15:26:30,7
10/27/24 15:27:30,-27
10/27/24 15:28:30,-30
10/27/24 15:29:30,-5
10/27/24 15:30:30,-17
10/27/24 15:31:30,1
10/27/24 15:32:30,0
10/27/24 15:33:30,-13
10/27/24 15:34:30,44
10/27/24 15:35:30,41
10/27/24 15:36:30,10
10/27/24 15:37:30,6
10/27/24 15:38:30,-23
10/27/24 15:39:30,-6
10/27/24 15:40:30,3
10/27/24 15:41:30,52
10/27/24 15:42:30,0
10/27/24 15:43:30,0
10/27/24 15:44:30,0
10/27/24 15:45:30,0
10/27/24 15:46:30,-8
10/27/24 15:47:30,0
10/27/24 15:48:30,0
10/27/24 15:49:30,-50
10/27/24 15:50:30,0
10/27/24 15:51:30,32
10/27/24 15:53:28,0
10/27/24 15:54:58,34
10/27/24 15:55:58,5
10/27/24 15:56:58,-56
10/27/24 15:57:58,14
10/27/24 15:58:58,0
10/27/24 15:59:58,0
10/27/24 16:00:58,0
10/27/24 16:01:58,33
10/27/24 16:02:58,0
10/27/24 16:03:58,0
10/27/24 16:04:58,0
10/27/24 16:05:58,0
10/27/24 16:06:58,0
10/27/24 16:07:58,0
10/27/24 21:43:30,-4
10/27/24 21:44:30,0
10/27/24 21:45:30,0
10/27/24 21:46:30,20
10/27/24 21:47:58,9
10/27/24 21:48:58,0
10/27/24 21:49:58,10
10/27/24 21:51:00,0
10/27/24 21:52:01,3
10/27/24 23:29:59,13
10/27/24 23:30:59,-23
10/27/24 23:31:59,0
10/27/24 23:32:59,27
10/27/24 23:33:59,24
10/27/24 23:34:59,0
10/27/24 23:36:00,49
10/27/24 23:37:00,-2
10/27/24 23:38:00,0
10/27/24 23:39:00,3
10/27/24 23:40:00,-22
10/27/24 23:41:00,0
10/27/24 23:42:00,-11
10/27/24 23:43:00,-1
10/27/24 23:44:00,11
10/27/24 23:45:00,0
10/27/24 23:46:00,0
10/27/24 23:47:00,17
10/27/24 23:48:00,-5
10/27/24 23:49:00,4
10/27/24 23:50:00,3
10/27/24 23:51:00,-13
10/27/24 23:52:00,-25
10/27/24 23:53:00,-3
10/27/24 23:54:00,-13
10/27/24 23:55:00,0
10/27/24 23:56:00,16
10/27/24 23:57:00,7
10/27/24 23:58:00,-13
10/27/24 23:59:00,-1
