timestamp,Infrared to Red Signal Ratio
08/05/25 00:00:31,7
08/05/25 00:01:31,0
08/05/25 00:02:31,-43
08/05/25 00:03:31,0
08/05/25 00:04:31,-13
08/05/25 00:05:31,4
08/05/25 00:06:31,-1
08/05/25 00:07:31,10
08/05/25 00:08:31,8
08/05/25 00:09:31,-20
08/05/25 00:10:31,34
08/05/25 00:11:31,-12
08/05/25 00:12:31,0
08/05/25 00:13:31,1
08/05/25 00:14:31,-1
08/05/25 00:15:31,8
08/05/25 00:16:31,-30
08/05/25 00:17:31,-50
08/05/25 00:18:31,-39
08/05/25 00:19:31,-17
08/05/25 00:20:31,-15
08/05/25 00:21:31,-1
08/05/25 00:22:31,-1
08/05/25 00:23:31,-4
08/05/25 00:24:31,8
08/05/25 00:25:31,-5
08/05/25 00:26:31,4
08/05/25 00:27:31,-10
08/05/25 00:28:31,-21
08/05/25 00:29:31,-23
08/05/25 00:30:31,-1
08/05/25 00:31:31,-4
08/05/25 00:32:31,-11
08/05/25 00:33:31,-16
08/05/25 00:34:31,-6
08/05/25 00:35:31,-9
08/05/25 00:36:31,-23
08/05/25 00:37:31,-4
08/05/25 00:38:31,4
08/05/25 00:39:31,11
08/05/25 00:40:31,5
08/05/25 00:41:31,-2
08/05/25 00:42:31,34
08/05/25 00:43:31,6
08/05/25 00:44:31,8
08/05/25 00:45:31,37
08/05/25 00:46:31,0
08/05/25 00:47:31,0
08/05/25 00:48:31,-4
08/05/25 00:49:31,0
08/05/25 00:50:31,0
08/05/25 00:51:31,0
08/05/25 00:52:31,19
08/05/25 00:53:31,-23
08/05/25 00:54:31,4
08/05/25 00:55:31,-8
08/05/25 00:56:31,8
08/05/25 00:57:31,8
08/05/25 00:58:31,-17
08/05/25 00:59:31,-7
08/05/25 01:00:31,-5
08/05/25 01:01:31,0
08/05/25 01:02:31,-13
08/05/25 01:03:31,-8
08/05/25 01:04:31,-1
08/05/25 01:05:31,15
08/05/25 01:06:31,21
08/05/25 01:07:31,60
08/05/25 01:08:31,-30
08/05/25 01:09:31,19
08/05/25 01:10:31,0
08/05/25 01:11:31,0
08/05/25 01:12:31,-6
08/05/25 01:13:31,47
08/05/25 01:14:31,0
08/05/25 01:15:31,-2
08/05/25 01:16:31,0
08/05/25 01:17:31,-8
08/05/25 01:18:32,78
08/05/25 01:19:32,0
08/05/25 01:20:32,0
08/05/25 01:21:32,0
08/05/25 01:22:32,-29
08/05/25 01:23:32,-3
08/05/25 01:24:32,12
08/05/25 01:25:32,20
08/05/25 01:26:32,26
08/05/25 01:27:32,0
08/05/25 01:28:32,10
08/05/25 01:29:32,34
08/05/25 01:30:32,1
08/05/25 01:31:32,0
08/05/25 01:32:32,-7
08/05/25 01:33:32,0
08/05/25 01:34:32,-3
08/05/25 01:35:32,0
08/05/25 01:36:32,-5
08/05/25 01:37:32,0
08/05/25 01:38:32,0
08/05/25 01:39:32,-8
08/05/25 01:40:32,-17
08/05/25 01:41:32,10
08/05/25 01:42:32,9
08/05/25 01:43:32,47
08/05/25 01:44:32,0
08/05/25 01:45:32,48
08/05/25 01:46:32,-8
08/05/25 01:47:32,1
08/05/25 01:48:32,0
08/05/25 01:49:32,0
08/05/25 01:50:32,-7
08/05/25 01:51:32,-17
08/05/25 01:52:32,0
08/05/25 01:53:32,0
08/05/25 01:54:32,-10
08/05/25 01:55:32,-49
08/05/25 01:56:32,23
08/05/25 01:57:32,37
08/05/25 01:58:32,-11
08/05/25 01:59:32,0
08/05/25 02:00:32,4
08/05/25 02:01:32,-45
08/05/25 02:02:32,-4
08/05/25 02:03:32,-35
08/05/25 02:04:32,2
08/05/25 02:05:32,9
08/05/25 02:06:32,0
08/05/25 02:07:32,-4
08/05/25 02:08:32,13
08/05/25 02:09:32,-34
08/05/25 02:10:32,0
08/05/25 02:11:32,6
08/05/25 02:12:32,0
08/05/25 02:13:32,0
08/05/25 02:14:32,-10
08/05/25 02:15:32,0
08/05/25 02:16:32,0
08/05/25 02:17:32,9
08/05/25 02:18:32,35
08/05/25 02:19:32,-16
08/05/25 02:20:32,7
08/05/25 02:21:32,-17
08/05/25 02:22:32,-18
08/05/25 02:23:32,13
08/05/25 02:24:32,-17
08/05/25 02:25:32,-7
08/05/25 02:26:32,0
08/05/25 02:27:32,-5
08/05/25 02:28:32,-1
08/05/25 02:29:32,8
08/05/25 02:30:32,-73
08/05/25 02:31:32,4
08/05/25 02:32:32,-33
08/05/25 02:33:32,16
08/05/25 02:34:32,-4
08/05/25 02:35:32,0
08/05/25 02:36:32,13
08/05/25 02:37:32,0
08/05/25 02:38:32,-18
08/05/25 02:39:32,3
08/05/25 02:40:32,26
08/05/25 02:41:32,-1
08/05/25 02:42:32,4
08/05/25 02:43:32,18
08/05/25 02:44:32,-15
08/05/25 02:45:32,0
08/05/25 02:46:32,-5
08/05/25 02:47:32,-7
08/05/25 02:48:32,6
08/05/25 02:49:32,30
08/05/25 02:50:32,0
08/05/25 02:51:32,7
08/05/25 02:52:32,-1
08/05/25 02:53:32,21
08/05/25 02:54:32,0
08/05/25 02:55:32,-11
08/05/25 02:56:32,-26
08/05/25 02:57:32,8
08/05/25 02:58:32,-12
08/05/25 02:59:32,35
08/05/25 03:00:32,-17
08/05/25 03:01:32,22
08/05/25 03:02:32,0
08/05/25 03:03:32,47
08/05/25 03:04:32,0
08/05/25 03:05:32,-73
08/05/25 03:06:32,-12
08/05/25 03:07:32,-35
08/05/25 03:08:32,20
08/05/25 03:09:32,13
08/05/25 03:10:32,0
08/05/25 03:11:32,-13
08/05/25 03:12:32,0
08/05/25 03:13:32,0
08/05/25 03:14:32,0
08/05/25 03:15:32,0
08/05/25 03:16:32,3
08/05/25 03:17:32,28
08/05/25 03:18:32,-25
08/05/25 03:19:32,0
08/05/25 03:20:32,0
08/05/25 03:21:32,7
08/05/25 03:22:32,-4
08/05/25 03:23:32,-8
08/05/25 03:24:32,0
08/05/25 03:25:32,6
08/05/25 03:26:32,2
08/05/25 03:27:32,-26
08/05/25 03:28:32,13
08/05/25 03:29:32,-70
08/05/25 03:30:32,26
08/05/25 03:31:32,-40
08/05/25 03:32:32,-10
08/05/25 03:33:32,3
08/05/25 03:34:32,-2
08/05/25 03:35:32,16
08/05/25 03:36:32,-14
