timestamp,Infrared to Red Signal Ratio
07/11/25 00:37:00,0
07/11/25 00:38:00,1
07/11/25 00:39:00,10
07/11/25 00:40:00,35
07/11/25 00:41:00,0
07/11/25 00:42:01,-24
07/11/25 00:43:01,0
07/11/25 00:44:01,-12
07/11/25 00:45:01,-6
07/11/25 00:46:01,3
07/11/25 00:47:02,7
07/11/25 00:48:02,4
07/11/25 00:49:02,-1
07/11/25 00:50:02,0
07/11/25 00:51:02,-41
07/11/25 00:52:02,0
07/11/25 00:53:02,4
07/11/25 00:54:02,-2
07/11/25 00:55:02,-5
07/11/25 00:56:02,1
07/11/25 00:57:02,11
07/11/25 00:58:02,9
07/11/25 00:59:02,-2
07/11/25 01:00:02,7
07/11/25 01:01:02,-4
07/11/25 01:02:02,-36
07/11/25 01:03:02,0
07/11/25 01:04:02,-65
07/11/25 01:05:02,34
07/11/25 01:06:02,-26
07/11/25 01:07:02,6
07/11/25 01:08:02,0
07/11/25 01:09:02,-26
07/11/25 01:10:00,2
07/11/25 01:11:00,-27
07/11/25 01:12:00,0
07/11/25 01:13:00,4
07/11/25 01:14:00,-7
07/11/25 01:15:00,0
07/11/25 01:16:00,-4
07/11/25 01:17:00,-28
07/11/25 01:18:00,-3
07/11/25 01:19:00,0
07/11/25 01:20:00,11
07/11/25 01:21:00,2
07/11/25 01:22:00,0
07/11/25 01:23:00,-36
07/11/25 01:24:00,16
07/11/25 01:25:00,0
07/11/25 01:26:00,21
07/11/25 01:27:00,47
07/11/25 01:28:00,2
07/11/25 01:29:00,0
07/11/25 01:30:00,-4
07/11/25 01:31:00,-17
07/11/25 01:32:00,-29
07/11/25 01:33:00,-78
07/11/25 01:34:00,18
07/11/25 01:35:00,-36
07/11/25 01:36:00,19
07/11/25 01:37:00,0
07/11/25 01:38:00,28
07/11/25 01:39:00,-48
07/11/25 01:40:00,0
07/11/25 01:41:00,-31
07/11/25 01:42:00,-4
07/11/25 01:43:00,-4
07/11/25 01:44:00,-24
07/11/25 01:45:00,0
07/11/25 01:46:00,0
07/11/25 01:47:00,39
07/11/25 01:48:00,0
07/11/25 01:49:00,-60
07/11/25 01:50:00,-1
07/11/25 01:51:00,6
07/11/25 01:52:00,0
07/11/25 01:53:00,0
07/11/25 01:54:00,0
07/11/25 01:55:00,0
07/11/25 01:56:00,-24
