timestamp,Infrared to Red Signal Ratio
07/13/25 06:07:01,0
07/13/25 06:08:01,-32
07/13/25 06:09:01,0
07/13/25 06:10:58,4
07/13/25 06:11:58,-27
07/13/25 06:12:58,21
07/13/25 06:13:58,10
07/13/25 06:14:58,-10
07/13/25 06:15:58,-2
07/13/25 06:16:58,-34
07/13/25 06:17:58,-8
07/13/25 06:18:58,0
07/13/25 06:19:58,-26
07/13/25 06:20:58,2
07/13/25 06:21:58,-4
07/13/25 06:22:58,0
07/13/25 06:23:58,0
07/13/25 06:24:58,2
07/13/25 06:25:58,-1
07/13/25 06:26:58,-17
07/13/25 06:27:58,-11
07/13/25 14:59:00,-69
07/13/25 15:00:00,0
07/13/25 15:01:00,-4
07/13/25 15:02:00,0
07/13/25 15:03:00,-32
07/13/25 15:04:00,-20
07/13/25 15:05:00,0
07/13/25 15:06:00,23
07/13/25 15:07:00,0
07/13/25 15:08:00,14
07/13/25 15:16:04,-13
07/13/25 15:17:04,-77
07/13/25 15:18:04,0
07/13/25 15:19:04,4
07/13/25 15:20:04,-2
07/13/25 15:21:04,39
07/13/25 15:22:04,-9
07/13/25 15:23:04,21
07/13/25 15:24:04,2
07/13/25 15:25:04,-4
07/13/25 15:26:04,1
07/13/25 15:27:04,17
07/13/25 15:28:04,18
07/13/25 15:29:04,-5
07/13/25 15:30:04,9
07/13/25 15:31:04,-25
07/13/25 15:32:04,50
07/13/25 15:33:04,-16
07/13/25 15:34:04,-69
07/13/25 15:35:04,0
07/13/25 15:36:04,-8
07/13/25 15:37:04,0
07/13/25 15:38:04,0
07/13/25 15:39:04,-8
07/13/25 15:40:04,0
07/13/25 15:41:04,-1
07/13/25 15:42:04,-1
07/13/25 15:43:04,0
07/13/25 15:44:04,-1
07/13/25 15:45:04,4
07/13/25 15:46:04,2
07/13/25 15:47:04,-10
07/13/25 15:48:04,6
07/13/25 15:49:04,-39
07/13/25 15:50:04,0
07/13/25 15:51:04,0
07/13/25 15:52:04,-17
07/13/25 15:53:04,-45
07/13/25 15:54:04,5
07/13/25 15:55:04,0
07/13/25 15:56:04,-30
07/13/25 15:57:04,-11
07/13/25 15:58:04,-31
07/13/25 15:59:04,-15
07/13/25 16:00:04,5
07/13/25 16:01:04,13
07/13/25 16:02:04,5
07/13/25 16:03:04,0
07/13/25 16:04:04,0
07/13/25 16:05:04,12
07/13/25 16:06:04,-1
07/13/25 16:07:04,-5
07/13/25 16:08:04,0
07/13/25 16:09:04,0
07/13/25 16:10:04,0
07/13/25 16:11:04,26
07/13/25 16:12:04,0
07/13/25 16:13:04,12
07/13/25 16:14:04,6
07/13/25 16:15:04,7
07/13/25 17:02:01,0
07/13/25 17:03:01,0
07/13/25 17:04:01,12
07/13/25 17:05:02,9
07/13/25 17:06:02,0
07/13/25 17:07:02,-9
