timestamp,Infrared to Red Signal Ratio
11/26/24 00:00:30,-41
11/26/24 00:01:30,0
11/26/24 00:02:30,-6
11/26/24 00:03:30,-20
11/26/24 00:04:30,25
11/26/24 00:05:30,-14
11/26/24 00:06:30,7
11/26/24 00:07:30,-6
11/26/24 00:08:30,33
11/26/24 00:09:30,4
11/26/24 00:10:30,0
11/26/24 00:11:30,6
11/26/24 00:12:30,0
11/26/24 00:13:30,-7
11/26/24 00:14:30,43
11/26/24 00:15:30,-14
11/26/24 00:16:30,45
11/26/24 00:17:30,-5
11/26/24 00:18:29,0
11/26/24 00:19:29,5
11/26/24 00:20:29,0
11/26/24 00:21:29,0
11/26/24 00:22:29,-72
11/26/24 00:23:29,0
11/26/24 00:24:29,-10
11/26/24 00:25:29,0
11/26/24 00:26:29,-1
11/26/24 00:27:29,4
11/26/24 00:28:29,0
11/26/24 00:29:29,33
11/26/24 00:30:29,-5
11/26/24 00:31:29,0
11/26/24 00:32:29,-22
11/26/24 00:33:29,0
11/26/24 00:34:29,-18
11/26/24 00:35:29,-19
11/26/24 00:36:29,-44
11/26/24 00:37:30,-1
11/26/24 00:38:30,-4
11/26/24 00:39:29,38
11/26/24 00:40:29,-16
11/26/24 00:41:30,18
11/26/24 00:42:29,6
11/26/24 00:43:29,-21
11/26/24 00:44:29,-22
11/26/24 00:45:30,-4
11/26/24 00:46:29,0
11/26/24 00:47:29,-61
11/26/24 00:48:29,-11
11/26/24 00:49:29,0
11/26/24 00:50:29,0
11/26/24 00:51:29,0
11/26/24 00:52:29,0
11/26/24 00:53:29,0
11/26/24 00:54:29,9
11/26/24 00:55:29,1
11/26/24 00:56:29,3
11/26/24 00:57:29,-21
11/26/24 00:58:29,-19
11/26/24 00:59:29,-42
11/26/24 01:00:29,-10
11/26/24 01:01:29,6
11/26/24 01:02:29,2
11/26/24 01:03:29,0
11/26/24 01:04:29,-4
11/26/24 01:05:29,0
11/26/24 01:06:29,-13
11/26/24 01:07:29,0
11/26/24 01:08:29,0
11/26/24 01:09:29,40
11/26/24 01:10:29,-4
