timestamp,Infrared to Red Signal Ratio
01/28/25 23:01:59,2
01/28/25 23:02:59,0
01/28/25 23:03:59,0
01/28/25 23:04:59,0
01/28/25 23:05:59,-26
01/28/25 23:06:59,-65
01/28/25 23:07:59,22
01/28/25 23:08:59,0
01/28/25 23:09:59,-34
01/28/25 23:10:59,-1
01/28/25 23:11:59,-18
01/28/25 23:12:59,-7
01/28/25 23:13:59,-10
01/28/25 23:14:59,-55
01/28/25 23:15:59,-49
01/28/25 23:16:59,-7
01/28/25 23:17:59,-1
01/28/25 23:18:59,-47
01/28/25 23:19:59,0
01/28/25 23:20:59,0
01/28/25 23:21:59,-60
01/28/25 23:22:59,0
01/28/25 23:23:59,-34
01/28/25 23:24:59,-15
01/28/25 23:25:59,9
01/28/25 23:26:59,-4
01/28/25 23:27:59,-64
01/28/25 23:28:59,-4
01/28/25 23:29:59,-4
01/28/25 23:30:59,-8
01/28/25 23:31:59,17
01/28/25 23:32:59,17
01/28/25 23:33:59,21
01/28/25 23:34:59,-43
01/28/25 23:35:59,-14
01/28/25 23:36:59,0
01/28/25 23:37:59,4
01/28/25 23:38:59,17
01/28/25 23:39:59,3
01/28/25 23:40:59,27
01/28/25 23:41:59,0
01/28/25 23:42:59,2
01/28/25 23:43:59,18
01/28/25 23:44:59,-3
01/28/25 23:45:59,0
01/28/25 23:46:59,11
01/28/25 23:47:59,0
01/28/25 23:48:59,-17
01/28/25 23:49:59,-20
01/28/25 23:50:59,0
01/28/25 23:51:59,5
01/28/25 23:52:59,23
01/28/25 23:53:59,0
01/28/25 23:54:59,1
01/28/25 23:55:59,5
01/28/25 23:56:59,-22
01/28/25 23:57:59,-32
01/28/25 23:58:59,-16
01/28/25 23:59:59,2
