timestamp,Infrared to Red Signal Ratio
10/14/24 13:09:29,-37
10/14/24 13:10:29,-15
10/14/24 13:11:29,-6
10/14/24 13:12:29,-34
10/14/24 13:13:29,0
10/14/24 13:14:29,-25
10/14/24 13:15:29,13
10/14/24 13:16:29,-31
10/14/24 13:17:29,-43
10/14/24 13:18:29,0
10/14/24 13:19:29,0
10/14/24 13:20:29,-24
10/14/24 13:21:29,-50
10/14/24 13:22:29,-13
10/14/24 13:23:29,-8
10/14/24 13:24:29,0
10/14/24 13:25:29,-21
10/14/24 13:26:29,-24
10/14/24 13:27:29,-1
10/14/24 13:28:29,4
10/14/24 13:29:29,-51
10/14/24 13:30:30,-2
10/14/24 13:31:30,-78
10/14/24 13:32:30,-4
10/14/24 13:33:30,8
10/14/24 13:34:30,4
10/14/24 13:35:30,-6
10/14/24 13:36:30,34
10/14/24 13:37:30,25
10/14/24 13:38:30,35
10/14/24 13:39:30,26
10/14/24 13:40:30,10
10/14/24 13:41:30,-7
10/14/24 22:46:59,-48
10/14/24 22:47:59,-2
10/14/24 22:48:59,-6
10/14/24 22:49:59,-4
10/14/24 22:50:59,0
10/14/24 22:51:59,0
10/14/24 22:52:59,0
10/14/24 22:53:59,6
10/14/24 22:54:59,-3
10/14/24 22:55:59,-8
10/14/24 22:56:59,48
10/14/24 22:57:59,8
10/14/24 22:58:59,-7
10/14/24 22:59:59,0
10/14/24 23:00:59,16
10/14/24 23:01:59,-2
10/14/24 23:02:59,0
10/14/24 23:03:59,24
10/14/24 23:04:59,-4
10/14/24 23:05:59,-3
10/14/24 23:06:59,0
10/14/24 23:07:59,-21
10/14/24 23:08:59,-1
10/14/24 23:09:59,-60
10/14/24 23:10:59,-1
10/14/24 23:11:59,10
10/14/24 23:12:59,4
10/14/24 23:13:59,-68
10/14/24 23:14:59,0
10/14/24 23:15:59,0
10/14/24 23:16:59,0
10/14/24 23:17:59,2
10/14/24 23:18:59,0
10/14/24 23:19:59,-1
10/14/24 23:20:59,-6
10/14/24 23:21:59,-9
10/14/24 23:22:59,26
10/14/24 23:23:59,-6
10/14/24 23:24:59,-14
10/14/24 23:25:59,28
10/14/24 23:26:59,0
10/14/24 23:27:59,0
10/14/24 23:28:59,5
10/14/24 23:29:59,-53
10/14/24 23:30:59,7
10/14/24 23:31:59,-8
10/14/24 23:32:59,-28
10/14/24 23:33:59,-17
10/14/24 23:34:59,-8
10/14/24 23:35:59,0
10/14/24 23:36:59,9
10/14/24 23:37:59,8
10/14/24 23:38:59,7
10/14/24 23:39:59,-11
10/14/24 23:40:59,0
10/14/24 23:41:59,-19
10/14/24 23:42:59,0
10/14/24 23:43:59,22
10/14/24 23:44:59,-34
10/14/24 23:45:59,3
10/14/24 23:46:59,0
10/14/24 23:47:59,1
10/14/24 23:48:59,0
10/14/24 23:49:59,1
10/14/24 23:50:59,-23
10/14/24 23:51:59,-3
10/14/24 23:52:59,-24
10/14/24 23:53:59,0
10/14/24 23:54:59,-4
10/14/24 23:55:59,0
10/14/24 23:56:59,0
10/14/24 23:57:59,0
10/14/24 23:58:59,35
10/14/24 23:59:59,6
