timestamp,Infrared to Red Signal Ratio
09/17/24 00:00:29,22
09/17/24 00:01:29,-25
09/17/24 00:02:29,8
09/17/24 00:03:29,-18
09/17/24 00:04:29,0
09/17/24 00:05:29,0
09/17/24 00:06:29,-18
09/17/24 00:07:29,-22
09/17/24 00:08:29,-4
09/17/24 00:09:29,0
09/17/24 00:10:29,-4
09/17/24 00:11:29,1
09/17/24 00:12:29,0
09/17/24 00:13:29,4
09/17/24 00:14:29,0
09/17/24 00:15:29,5
09/17/24 00:16:29,13
09/17/24 00:17:29,67
09/17/24 00:18:29,13
09/17/24 00:19:29,23
09/17/24 00:20:29,5
09/17/24 00:21:29,-14
09/17/24 00:22:29,-3
09/17/24 00:23:29,-1
09/17/24 00:24:29,-43
09/17/24 00:25:29,-7
09/17/24 00:26:29,0
09/17/24 00:27:29,6
09/17/24 00:28:29,6
09/17/24 00:29:29,0
09/17/24 00:30:29,0
09/17/24 00:31:29,1
09/17/24 00:32:29,0
09/17/24 00:33:29,17
09/17/24 00:34:29,27
09/17/24 00:35:29,21
09/17/24 00:36:29,-4
09/17/24 00:37:29,0
09/17/24 00:38:29,-5
09/17/24 00:39:29,-21
09/17/24 00:40:29,9
09/17/24 00:41:29,-16
09/17/24 00:42:29,-28
09/17/24 00:43:29,-11
09/17/24 00:44:29,-14
09/17/24 00:45:29,-4
09/17/24 00:46:29,0
09/17/24 00:47:29,0
09/17/24 00:48:29,0
09/17/24 00:49:29,-1
09/17/24 00:50:29,-43
09/17/24 00:51:29,5
09/17/24 00:52:29,-6
09/17/24 00:53:29,4
09/17/24 00:54:29,-2
09/17/24 00:55:29,-43
09/17/24 00:56:29,-20
09/17/24 00:57:29,-31
09/17/24 00:58:29,-48
09/17/24 00:59:29,-75
09/17/24 01:00:29,-77
09/17/24 01:01:29,-78
09/17/24 01:02:29,-22
09/17/24 01:03:29,0
09/17/24 01:04:29,-2
09/17/24 01:05:29,13
09/17/24 01:06:29,-19
09/17/24 01:07:29,-53
09/17/24 01:08:29,3
09/17/24 01:09:29,0
09/17/24 01:10:29,-13
09/17/24 01:11:29,-8
09/17/24 01:12:29,-13
09/17/24 01:13:29,0
09/17/24 01:14:29,-12
09/17/24 01:15:29,0
09/17/24 01:16:29,3
09/17/24 01:17:29,-10
09/17/24 01:18:29,16
09/17/24 01:19:29,0
09/17/24 01:20:29,-32
09/17/24 01:21:29,1
09/17/24 01:22:29,-26
09/17/24 01:23:29,-1
09/17/24 01:24:29,-26
09/17/24 01:25:29,0
09/17/24 01:26:29,1
09/17/24 01:27:29,10
09/17/24 01:28:29,0
09/17/24 01:29:29,0
09/17/24 01:30:29,0
09/17/24 01:31:29,-54
09/17/24 01:32:29,0
09/17/24 01:33:29,8
09/17/24 01:34:29,-3
09/17/24 01:35:29,8
09/17/24 01:36:29,-2
09/17/24 01:37:29,-8
09/17/24 01:38:29,4
09/17/24 01:39:29,-5
09/17/24 01:40:29,-4
09/17/24 01:41:29,-24
09/17/24 01:42:29,-19
09/17/24 01:43:29,17
09/17/24 01:44:29,-10
09/17/24 01:45:29,5
09/17/24 01:46:29,0
09/17/24 01:47:29,-8
09/17/24 01:48:29,31
09/17/24 01:49:29,-1
09/17/24 01:50:29,0
09/17/24 01:51:29,3
09/17/24 01:52:29,3
09/17/24 01:53:29,-3
09/17/24 01:54:29,0
09/17/24 01:55:29,26
09/17/24 01:56:31,0
09/17/24 01:57:31,5
09/17/24 01:58:31,0
09/17/24 01:59:31,8
09/17/24 02:00:31,-14
09/17/24 02:01:31,4
09/17/24 02:02:31,0
09/17/24 02:03:31,0
09/17/24 02:04:31,-11
09/17/24 02:05:31,13
09/17/24 02:06:31,-3
09/17/24 02:07:31,3
09/17/24 02:08:31,1
09/17/24 02:09:31,9
09/17/24 02:10:31,0
09/17/24 02:11:31,0
09/17/24 02:12:31,0
09/17/24 02:13:31,7
09/17/24 02:14:31,-57
09/17/24 02:16:28,-9
09/17/24 02:17:28,51
09/17/24 02:18:28,15
09/17/24 02:19:28,2
09/17/24 02:20:28,-8
09/17/24 02:21:28,0
09/17/24 02:22:28,0
09/17/24 02:23:28,-16
09/17/24 02:24:28,0
09/17/24 02:25:28,3
09/17/24 02:26:28,-6
09/17/24 02:27:28,1
09/17/24 02:28:28,-12
09/17/24 02:29:28,0
09/17/24 02:30:28,36
09/17/24 02:31:28,-4
09/17/24 02:32:28,26
09/17/24 02:33:28,4
09/17/24 02:34:28,-14
09/17/24 02:35:28,17
09/17/24 02:36:28,-46
09/17/24 02:37:28,-10
09/17/24 02:38:28,-2
09/17/24 02:39:28,-8
09/17/24 02:40:28,0
09/17/24 02:41:28,44
09/17/24 02:42:28,0
09/17/24 02:43:28,-1
09/17/24 02:44:28,0
09/17/24 02:45:28,1
09/17/24 02:46:28,-22
09/17/24 02:47:28,-21
09/17/24 02:48:28,-4
09/17/24 02:49:28,-1
09/17/24 02:50:28,-8
09/17/24 02:51:28,-42
09/17/24 02:52:28,13
09/17/24 02:53:28,0
09/17/24 02:54:28,4
09/17/24 02:55:28,2
09/17/24 02:56:28,0
09/17/24 02:57:28,-20
09/17/24 02:58:28,-43
09/17/24 02:59:28,-6
09/17/24 03:00:28,44
09/17/24 03:01:28,-8
09/17/24 03:02:28,-16
09/17/24 03:03:28,0
09/17/24 03:04:28,21
09/17/24 03:05:28,-7
09/17/24 03:06:28,-28
09/17/24 03:07:28,-56
09/17/24 03:08:28,0
09/17/24 03:09:28,-9
09/17/24 03:10:28,16
09/17/24 03:11:28,-8
09/17/24 03:12:28,-12
09/17/24 03:13:28,-47
09/17/24 03:14:28,0
09/17/24 03:15:28,-2
09/17/24 03:16:28,-19
09/17/24 03:17:28,-49
09/17/24 03:18:28,-13
09/17/24 03:19:28,-25
09/17/24 03:20:28,-16
09/17/24 03:21:28,-43
09/17/24 03:22:28,-15
09/17/24 03:23:28,-39
09/17/24 03:24:28,-27
09/17/24 03:25:28,-58
09/17/24 03:26:28,-4
09/17/24 03:27:28,-2
09/17/24 03:28:28,-1
09/17/24 03:29:28,-1
09/17/24 03:30:28,-2
09/17/24 03:31:28,-8
09/17/24 03:32:28,-2
09/17/24 03:33:28,17
09/17/24 03:34:28,-4
09/17/24 03:35:28,-7
09/17/24 03:36:28,2
09/17/24 03:37:28,29
09/17/24 03:38:28,1
09/17/24 03:39:28,10
