timestamp,Infrared to Red Signal Ratio
06/10/25 06:30:00,-1
06/10/25 06:31:01,1
06/10/25 06:32:01,52
06/10/25 06:33:01,-11
06/10/25 06:34:01,0
06/10/25 06:35:01,-9
06/10/25 06:54:58,-2
06/10/25 06:55:58,2
06/10/25 06:56:58,-2
06/10/25 06:57:58,-6
06/10/25 06:58:58,0
06/10/25 06:59:58,0
06/10/25 07:01:00,-1
06/10/25 07:02:00,-34
06/10/25 07:03:00,46
06/10/25 07:04:00,6
06/10/25 15:58:31,0
06/10/25 15:59:31,0
06/10/25 16:00:31,0
06/10/25 16:01:31,-6
06/10/25 17:53:00,0
06/10/25 17:54:00,46
06/10/25 17:55:00,0
06/10/25 17:56:00,4
06/10/25 17:57:00,0
