timestamp,Infrared to Red Signal Ratio
01/05/25 00:39:00,-88
01/05/25 00:40:00,-47
01/05/25 00:41:00,0
01/05/25 00:42:00,5
01/05/25 00:43:00,-51
01/05/25 00:44:00,0
01/05/25 00:45:00,7
01/05/25 00:46:00,41
01/05/25 00:47:00,0
01/05/25 00:48:00,11
01/05/25 00:49:00,-28
01/05/25 00:50:00,9
01/05/25 00:51:00,-13
01/05/25 00:52:00,-2
01/05/25 00:53:00,17
01/05/25 00:54:00,0
01/05/25 00:55:00,-29
01/05/25 00:56:00,-13
01/05/25 00:57:00,0
01/05/25 00:58:00,12
01/05/25 00:59:00,19
01/05/25 01:00:00,20
01/05/25 01:01:00,-7
01/05/25 01:02:00,-17
01/05/25 01:03:00,-57
01/05/25 01:04:00,-12
01/05/25 01:05:00,4
01/05/25 01:06:00,8
01/05/25 01:07:00,6
01/05/25 01:08:00,3
01/05/25 01:09:00,-7
01/05/25 01:10:00,0
01/05/25 01:11:00,30
01/05/25 01:12:00,-34
01/05/25 01:13:00,0
01/05/25 01:14:00,0
01/05/25 01:15:00,-3
01/05/25 01:16:00,-8
01/05/25 01:17:00,0
01/05/25 01:18:00,0
01/05/25 01:19:00,17
01/05/25 01:20:00,-15
01/05/25 01:21:00,32
01/05/25 01:22:00,-4
01/05/25 01:23:00,26
01/05/25 01:24:00,-49
01/05/25 01:25:00,3
01/05/25 01:26:00,-8
01/05/25 01:27:00,12
01/05/25 01:28:00,-13
01/05/25 01:29:00,7
01/05/25 01:30:00,7
01/05/25 01:31:00,14
01/05/25 01:32:00,-21
01/05/25 01:33:00,-30
01/05/25 01:34:00,-29
01/05/25 01:35:00,-31
01/05/25 01:36:00,-6
01/05/25 01:37:00,-3
01/05/25 01:38:00,21
01/05/25 01:39:00,6
01/05/25 01:40:00,39
01/05/25 01:41:00,0
01/05/25 01:42:00,-21
01/05/25 01:43:00,-6
01/05/25 01:44:00,0
01/05/25 01:45:00,-3
01/05/25 01:46:00,0
01/05/25 01:47:00,9
01/05/25 01:48:00,0
01/05/25 01:49:00,45
01/05/25 01:50:00,2
01/05/25 01:51:00,-1
01/05/25 01:52:00,-19
01/05/25 01:53:00,0
01/05/25 01:54:00,-19
01/05/25 01:55:00,-4
01/05/25 01:56:00,-5
01/05/25 01:57:00,8
01/05/25 01:58:00,-5
01/05/25 01:59:00,0
01/05/25 02:00:00,2
01/05/25 02:01:00,-35
01/05/25 02:02:00,0
01/05/25 02:03:00,0
01/05/25 02:04:00,18
01/05/25 02:05:00,-11
