timestamp,Infrared to Red Signal Ratio
12/30/22 08:36:00,0
12/30/22 15:07:30,0
12/30/22 18:41:29,-15
12/30/22 18:42:29,1
12/30/22 18:43:29,0
12/30/22 18:44:29,1
12/30/22 18:45:29,0
12/30/22 18:46:29,36
12/30/22 18:47:29,45
12/30/22 18:48:29,17
12/30/22 18:49:29,23
12/30/22 18:50:29,0
12/30/22 18:51:29,4
12/30/22 18:52:29,0
12/30/22 18:53:29,0
12/30/22 18:54:29,47
12/30/22 18:55:29,43
12/30/22 18:56:29,8
12/30/22 18:57:29,-13
12/30/22 18:58:29,-8
12/30/22 18:59:29,17
12/30/22 19:00:29,8
12/30/22 19:01:29,-33
12/30/22 19:02:29,0
12/30/22 19:03:29,0
12/30/22 19:04:29,0
12/30/22 19:05:29,0
12/30/22 19:06:29,0
