timestamp,Infrared to Red Signal Ratio
05/11/23 04:36:32,-78
05/11/23 04:43:01,0
05/11/23 04:44:01,4
05/11/23 04:45:01,46
05/11/23 04:46:01,-2
05/11/23 04:47:01,6
05/11/23 04:48:01,25
05/11/23 04:49:01,47
05/11/23 04:50:01,2
05/11/23 04:51:01,6
05/11/23 04:52:01,52
05/11/23 04:53:01,25
05/11/23 04:54:01,37
05/11/23 04:55:01,13
05/11/23 04:56:01,-4
05/11/23 04:57:01,28
05/11/23 04:58:01,2
05/11/23 04:59:01,4
05/11/23 05:00:01,8
05/11/23 05:01:01,-17
05/11/23 05:02:01,14
05/11/23 05:03:01,0
05/11/23 05:04:01,11
05/11/23 05:05:01,7
05/11/23 05:06:01,-4
05/11/23 05:07:01,0
05/11/23 05:08:01,4
05/11/23 05:09:05,0
05/11/23 05:10:05,0
05/11/23 05:11:05,0
05/11/23 05:12:05,0
05/11/23 05:13:05,12
05/11/23 05:14:05,0
05/11/23 05:15:07,10
05/11/23 05:16:07,-12
05/11/23 05:17:07,0
05/11/23 05:18:07,0
05/11/23 05:19:07,0
05/11/23 05:20:07,0
05/11/23 05:21:07,0
05/11/23 05:22:07,14
05/11/23 05:23:13,0
05/11/23 05:24:21,0
05/11/23 05:25:21,-8
05/11/23 05:26:21,0
05/11/23 05:27:21,0
05/11/23 05:28:21,14
05/11/23 05:29:21,0
05/11/23 17:40:32,0
