timestamp,Infrared to Red Signal Ratio
11/22/24 00:00:59,-4
11/22/24 00:01:59,78
11/22/24 00:02:59,-46
11/22/24 00:03:59,-40
11/22/24 00:04:59,-21
11/22/24 00:05:59,0
11/22/24 00:06:59,-24
11/22/24 00:07:59,-9
11/22/24 00:08:59,0
11/22/24 00:09:59,-5
11/22/24 00:10:59,35
11/22/24 00:11:59,-9
11/22/24 00:12:59,0
11/22/24 00:13:59,4
11/22/24 00:14:59,-38
11/22/24 00:15:59,-23
11/22/24 00:16:59,6
11/22/24 00:17:59,50
11/22/24 00:18:59,0
11/22/24 00:19:59,21
11/22/24 00:20:59,3
11/22/24 00:21:59,-5
11/22/24 00:22:59,-5
11/22/24 00:23:59,0
11/22/24 00:24:59,-15
11/22/24 00:25:59,0
11/22/24 00:26:59,-11
11/22/24 00:27:59,-4
11/22/24 00:28:59,0
11/22/24 00:29:59,-4
11/22/24 00:30:59,-12
11/22/24 00:31:59,-1
11/22/24 00:32:59,0
11/22/24 00:33:59,0
11/22/24 00:34:59,2
11/22/24 00:35:59,0
11/22/24 00:36:59,-47
11/22/24 00:37:59,-20
11/22/24 00:38:59,1
11/22/24 00:39:59,0
11/22/24 00:40:59,-34
11/22/24 00:41:59,-7
11/22/24 00:42:59,-20
11/22/24 00:43:59,-49
11/22/24 00:44:59,43
11/22/24 00:45:59,14
11/22/24 00:46:59,14
11/22/24 00:47:59,0
11/22/24 00:48:59,0
11/22/24 00:49:59,0
11/22/24 00:50:59,0
11/22/24 00:51:59,-15
11/22/24 00:52:59,-16
11/22/24 00:53:59,5
11/22/24 00:54:59,-30
11/22/24 00:55:59,7
11/22/24 00:56:59,0
11/22/24 00:57:59,0
11/22/24 00:58:59,5
11/22/24 00:59:59,8
11/22/24 01:00:59,0
11/22/24 01:01:59,43
11/22/24 01:02:59,17
11/22/24 01:03:59,3
11/22/24 01:04:59,0
11/22/24 01:05:59,-5
11/22/24 01:06:59,-22
11/22/24 01:07:59,-18
11/22/24 01:08:59,-6
11/22/24 01:09:59,-27
