timestamp,Infrared to Red Signal Ratio
07/30/25 00:00:02,0
07/30/25 00:01:02,-10
07/30/25 00:02:02,-5
07/30/25 00:03:02,0
07/30/25 00:04:02,21
07/30/25 00:05:02,-7
07/30/25 00:06:02,0
07/30/25 00:07:02,4
07/30/25 00:08:02,-2
07/30/25 00:09:02,15
07/30/25 00:10:02,8
07/30/25 00:11:02,-26
07/30/25 00:12:02,19
07/30/25 00:13:02,22
07/30/25 00:14:02,50
07/30/25 00:15:02,0
07/30/25 00:16:02,25
07/30/25 00:17:02,5
07/30/25 00:18:02,43
07/30/25 00:19:06,39
07/30/25 00:20:06,-2
07/30/25 00:21:06,-3
07/30/25 00:22:06,0
07/30/25 00:23:06,0
07/30/25 00:24:06,0
07/30/25 00:25:08,0
07/30/25 00:26:09,4
07/30/25 00:27:09,-21
07/30/25 00:28:09,9
07/30/25 00:29:09,-78
07/30/25 00:30:09,-73
07/30/25 00:31:09,0
07/30/25 00:32:09,-8
07/30/25 00:33:09,-16
07/30/25 00:34:09,47
07/30/25 00:35:14,5
07/30/25 00:36:14,0
07/30/25 00:37:14,0
07/30/25 00:38:14,-9
07/30/25 00:39:14,0
07/30/25 00:40:14,4
07/30/25 00:41:14,-15
07/30/25 00:42:14,6
07/30/25 00:43:14,-14
07/30/25 00:44:14,-4
07/30/25 00:45:14,-4
07/30/25 00:46:14,0
07/30/25 00:47:14,0
07/30/25 00:48:14,-1
07/30/25 00:49:14,0
07/30/25 00:50:14,0
07/30/25 00:51:14,-3
07/30/25 00:52:14,-10
07/30/25 00:53:14,22
07/30/25 00:54:14,1
07/30/25 00:55:14,0
07/30/25 00:56:14,-1
07/30/25 00:57:14,8
07/30/25 00:58:14,4
07/30/25 00:59:14,-28
07/30/25 01:00:14,0
07/30/25 01:01:18,3
07/30/25 01:02:18,-50
07/30/25 01:03:18,21
07/30/25 01:04:18,-21
07/30/25 01:05:19,27
07/30/25 01:06:19,0
07/30/25 01:07:19,3
07/30/25 01:08:19,0
07/30/25 01:09:19,4
07/30/25 01:10:19,-91
07/30/25 01:11:20,5
07/30/25 01:12:20,5
07/30/25 01:13:20,0
07/30/25 01:14:20,-14
07/30/25 01:15:20,0
07/30/25 01:16:20,13
07/30/25 01:17:20,-22
07/30/25 01:18:20,-29
07/30/25 01:19:20,-17
07/30/25 01:20:20,0
07/30/25 01:21:20,0
07/30/25 01:22:20,8
07/30/25 01:23:20,0
07/30/25 01:24:20,-16
07/30/25 01:25:20,17
07/30/25 01:26:20,8
07/30/25 01:27:20,14
07/30/25 01:28:20,0
07/30/25 01:29:20,-17
07/30/25 01:30:20,8
07/30/25 01:31:20,32
07/30/25 01:32:20,0
07/30/25 01:33:20,13
07/30/25 01:34:20,-26
07/30/25 01:35:20,-7
07/30/25 01:36:20,-28
07/30/25 01:37:20,-37
07/30/25 01:38:20,0
07/30/25 01:39:20,0
07/30/25 01:40:20,-1
07/30/25 01:41:20,0
07/30/25 01:42:20,0
07/30/25 01:43:20,0
07/30/25 01:44:20,21
07/30/25 01:45:20,22
07/30/25 01:46:20,-13
07/30/25 01:47:20,6
07/30/25 01:48:20,9
07/30/25 01:49:20,0
07/30/25 01:50:20,8
07/30/25 01:51:20,14
07/30/25 01:52:20,2
07/30/25 01:53:20,2
07/30/25 01:54:20,25
07/30/25 01:55:20,20
07/30/25 01:56:20,0
07/30/25 01:57:20,0
