timestamp,Infrared to Red Signal Ratio
01/18/24 00:46:00,0
01/18/24 00:47:00,3
01/18/24 00:48:00,-1
01/18/24 00:49:00,-20
01/18/24 00:50:00,-22
01/18/24 07:54:30,15
01/18/24 07:55:30,11
01/18/24 07:56:30,-4
01/18/24 07:57:30,-8
01/18/24 07:58:30,-7
01/18/24 07:59:31,0
01/18/24 11:49:01,-21
01/18/24 11:50:02,0
01/18/24 11:51:02,-7
01/18/24 11:52:02,0
01/18/24 11:53:02,-14
01/18/24 11:54:02,-2
01/18/24 15:08:31,0
01/18/24 15:09:33,0
01/18/24 15:10:33,0
01/18/24 15:11:33,-1
01/18/24 15:12:33,0
01/18/24 15:13:33,0
