timestamp,Infrared to Red Signal Ratio
04/16/25 07:39:01,0
04/16/25 07:40:01,-3
04/16/25 07:41:03,0
04/16/25 07:42:03,8
04/16/25 07:43:03,0
04/16/25 14:46:32,0
04/16/25 14:47:32,5
04/16/25 14:48:32,11
04/16/25 14:49:32,7
04/16/25 14:50:32,13
04/16/25 14:51:32,-23
04/16/25 14:52:32,10
04/16/25 14:53:32,-4
04/16/25 14:54:32,-24
04/16/25 14:55:32,27
04/16/25 14:56:32,-31
04/16/25 14:57:32,-10
04/16/25 14:58:32,-5
04/16/25 14:59:32,0
04/16/25 15:00:32,-12
04/16/25 15:01:32,0
04/16/25 15:02:32,-37
04/16/25 15:03:32,0
04/16/25 15:04:32,2
04/16/25 15:05:32,-4
04/16/25 15:06:32,-1
04/16/25 15:07:32,-6
04/16/25 15:08:32,5
04/16/25 15:09:32,-30
04/16/25 15:10:32,0
04/16/25 15:11:32,-16
04/16/25 15:12:32,-16
04/16/25 15:13:32,0
04/16/25 15:14:32,-7
04/16/25 15:15:32,0
04/16/25 15:16:32,0
04/16/25 15:17:32,0
04/16/25 15:18:32,0
04/16/25 15:19:32,0
04/16/25 15:20:32,0
04/16/25 15:21:32,0
04/16/25 15:22:32,33
04/16/25 15:23:32,0
04/16/25 15:24:32,12
