timestamp,Infrared to Red Signal Ratio
11/25/24 00:00:59,0
11/25/24 00:01:59,0
11/25/24 00:02:59,-5
11/25/24 00:03:59,-57
11/25/24 00:04:59,0
11/25/24 00:05:59,0
11/25/24 00:06:59,0
11/25/24 00:07:59,-27
11/25/24 00:08:59,0
11/25/24 00:09:59,0
11/25/24 00:10:59,0
11/25/24 00:11:59,52
11/25/24 00:12:59,-15
11/25/24 00:13:59,-44
11/25/24 00:14:59,-17
11/25/24 00:15:59,0
11/25/24 00:16:59,13
11/25/24 00:17:59,-20
11/25/24 00:18:59,-14
11/25/24 00:19:59,-4
11/25/24 00:20:59,47
11/25/24 00:21:59,0
11/25/24 00:22:59,10
11/25/24 00:23:59,-62
11/25/24 00:24:59,0
11/25/24 00:25:59,0
11/25/24 00:26:59,-73
11/25/24 00:27:59,-4
11/25/24 00:28:59,-22
11/25/24 00:29:59,-1
11/25/24 00:30:59,24
11/25/24 00:31:59,11
11/25/24 00:32:59,0
11/25/24 00:33:59,-22
11/25/24 00:34:59,5
11/25/24 00:35:59,0
11/25/24 00:36:59,-69
11/25/24 00:37:59,-21
11/25/24 00:38:59,0
11/25/24 00:39:59,0
11/25/24 00:40:59,14
11/25/24 00:41:59,-1
11/25/24 00:42:59,-28
11/25/24 00:43:59,-14
11/25/24 00:44:59,-17
11/25/24 00:45:59,1
11/25/24 00:46:59,49
11/25/24 00:47:59,-6
11/25/24 00:50:03,0
11/25/24 00:51:03,0
11/25/24 00:52:03,0
11/25/24 00:53:03,23
11/25/24 00:54:04,-4
11/25/24 00:55:04,17
11/25/24 00:56:04,-53
11/25/24 00:57:04,13
11/25/24 00:58:04,27
11/25/24 00:59:04,4
11/25/24 01:00:04,-4
11/25/24 01:01:04,0
11/25/24 01:02:04,0
11/25/24 01:03:04,-4
11/25/24 01:04:04,1
11/25/24 01:05:04,-3
11/25/24 01:06:04,28
11/25/24 01:07:04,4
11/25/24 01:08:04,-21
11/25/24 01:09:04,22
11/25/24 01:10:04,5
11/25/24 01:11:04,-2
11/25/24 01:12:04,29
11/25/24 01:13:04,4
11/25/24 01:14:04,14
11/25/24 01:15:04,1
11/25/24 01:16:04,0
11/25/24 01:17:04,0
11/25/24 01:18:04,41
11/25/24 01:19:04,0
11/25/24 01:20:04,21
11/25/24 01:21:04,0
