timestamp,Infrared to Red Signal Ratio
08/02/25 00:02:03,72
08/02/25 00:03:03,0
08/02/25 00:04:03,34
08/02/25 00:05:03,-39
08/02/25 00:06:03,26
08/02/25 00:07:03,-13
08/02/25 00:08:03,-45
08/02/25 00:17:29,20
08/02/25 00:18:29,-21
08/02/25 00:19:29,0
08/02/25 00:20:29,0
08/02/25 00:21:29,-8
08/02/25 00:22:29,-70
08/02/25 00:23:29,-34
08/02/25 00:24:29,-1
08/02/25 00:25:29,-90
08/02/25 00:26:29,-1
08/02/25 00:27:29,5
08/02/25 00:28:29,-6
08/02/25 00:29:29,39
08/02/25 00:30:31,-56
08/02/25 00:31:31,0
08/02/25 00:32:31,-33
08/02/25 00:33:31,-35
08/02/25 00:34:31,-8
08/02/25 00:35:31,26
08/02/25 00:36:31,-56
08/02/25 00:37:31,2
08/02/25 00:38:31,0
08/02/25 00:39:31,-46
08/02/25 00:40:32,-20
08/02/25 00:41:32,-38
08/02/25 00:42:32,-10
08/02/25 00:43:32,3
08/02/25 00:44:32,-5
08/02/25 00:45:33,7
08/02/25 00:46:33,1
08/02/25 00:47:33,-3
08/02/25 00:48:33,-3
08/02/25 00:49:33,1
08/02/25 00:50:33,-43
08/02/25 00:51:33,-1
08/02/25 00:52:33,-17
08/02/25 00:53:33,0
08/02/25 00:54:33,0
08/02/25 00:55:33,13
08/02/25 00:56:34,-1
08/02/25 00:57:34,1
08/02/25 00:58:34,0
08/02/25 00:59:34,-26
08/02/25 01:00:34,-4
08/02/25 01:01:34,0
08/02/25 01:02:34,46
08/02/25 01:03:34,0
08/02/25 01:04:34,0
08/02/25 01:05:34,-56
08/02/25 01:06:34,-3
08/02/25 01:07:34,14
08/02/25 01:08:35,17
08/02/25 01:09:35,-5
08/02/25 01:10:35,-1
08/02/25 01:11:35,29
08/02/25 01:12:35,0
08/02/25 01:13:35,0
08/02/25 01:14:35,-47
08/02/25 01:15:35,-24
08/02/25 01:16:35,20
08/02/25 01:17:35,-1
08/02/25 01:18:35,-1
08/02/25 01:19:35,-2
08/02/25 01:20:35,0
08/02/25 01:21:35,19
08/02/25 01:22:35,19
08/02/25 01:23:35,21
08/02/25 01:24:35,-6
08/02/25 01:25:35,0
08/02/25 01:26:35,-23
08/02/25 01:27:35,18
08/02/25 01:28:35,-34
