sleep_id,sleep_stage_id,sleep_stage_type,start_utc_offset,sleep_stage_start,end_utc_offset,sleep_stage_end,data_source,sleep_stage_created,sleep_stage_last_updated
2624866928359023272,7011238095623648336,DEEP,+07:00,2023-02-28 11:15:30+0000,+07:00,2023-02-28 11:29:00+0000,DERIVED,2024-12-31 18:12:35+0000,2024-12-31 18:12:35+0000
2624866928359023272,7507939572814875176,AWAKE,+07:00,2023-02-28 11:29:00+0000,+07:00,2023-02-28 11:29:30+0000,DERIVED,2024-12-31 18:12:35+0000,2024-12-31 18:12:35+0000
2624866928359023272,7589258225223682576,LIGHT,+07:00,2023-02-28 12:39:00+0000,+07:00,2023-02-28 12:42:30+0000,DERIVED,2024-12-31 18:12:35+0000,2024-12-31 18:12:35+0000
2624866928359023272,7768116533578777768,AWAKE,+07:00,2023-02-28 11:01:30+0000,+07:00,2023-02-28 11:02:00+0000,DERIVED,2024-12-31 18:12:35+0000,2024-12-31 18:12:35+0000
2624866928359023272,8195919469907391120,AWAKE,+07:00,2023-02-28 11:35:00+0000,+07:00,2023-02-28 11:36:30+0000,DERIVED,2024-12-31 18:12:35+0000,2024-12-31 18:12:35+0000
2624866928359023272,8825712069084310320,LIGHT,+07:00,2023-02-28 11:56:00+0000,+07:00,2023-02-28 12:07:30+0000,DERIVED,2024-12-31 18:12:35+0000,2024-12-31 18:12:35+0000
2945467402085250360,2510235462738687168,LIGHT,-05:00,2023-05-14 11:18:00+0000,-05:00,2023-05-14 11:28:30+0000,DERIVED,2024-12-31 18:08:53+0000,2024-12-31 18:08:53+0000
2945467402085250360,2635089339916542920,DEEP,-05:00,2023-05-14 11:40:00+0000,-05:00,2023-05-14 11:44:30+0000,DERIVED,2024-12-31 18:08:53+0000,2024-12-31 18:08:53+0000
2945467402085250360,2664143119509733048,AWAKE,-05:00,2023-05-14 12:31:30+0000,-05:00,2023-05-14 12:32:00+0000,DERIVED,2024-12-31 18:08:53+0000,2024-12-31 18:08:53+0000
2945467402085250360,3991880648091473728,LIGHT,-05:00,2023-05-14 11:29:00+0000,-05:00,2023-05-14 11:40:00+0000,DERIVED,2024-12-31 18:08:53+0000,2024-12-31 18:08:53+0000
2945467402085250360,4054710321670426312,AWAKE,-05:00,2023-05-14 11:28:30+0000,-05:00,2023-05-14 11:29:00+0000,DERIVED,2024-12-31 18:08:53+0000,2024-12-31 18:08:53+0000
2945467402085250360,4953325065543477096,LIGHT,-05:00,2023-05-14 12:15:30+0000,-05:00,2023-05-14 12:31:30+0000,DERIVED,2024-12-31 18:08:53+0000,2024-12-31 18:08:53+0000
2945467402085250360,6516777790710621200,LIGHT,-05:00,2023-05-14 11:44:30+0000,-05:00,2023-05-14 12:04:30+0000,DERIVED,2024-12-31 18:08:53+0000,2024-12-31 18:08:53+0000
2945467402085250360,7467071921178015648,AWAKE,-05:00,2023-05-14 12:04:30+0000,-05:00,2023-05-14 12:15:30+0000,DERIVED,2024-12-31 18:08:53+0000,2024-12-31 18:08:53+0000
4097709003972096048,2333386153736425192,AWAKE,-05:00,2023-09-13 04:27:30+0000,-05:00,2023-09-13 04:40:30+0000,DERIVED,2024-12-31 18:07:50+0000,2024-12-31 18:07:50+0000
4097709003972096048,2720555294685237776,LIGHT,-05:00,2023-09-13 03:11:30+0000,-05:00,2023-09-13 03:14:30+0000,DERIVED,2024-12-31 18:07:50+0000,2024-12-31 18:07:50+0000
4097709003972096048,2955049461915375248,DEEP,-05:00,2023-09-13 03:14:30+0000,-05:00,2023-09-13 03:29:30+0000,DERIVED,2024-12-31 18:07:50+0000,2024-12-31 18:07:50+0000
4097709003972096048,360320223464396472,AWAKE,-05:00,2023-09-13 03:29:30+0000,-05:00,2023-09-13 03:31:00+0000,DERIVED,2024-12-31 18:07:50+0000,2024-12-31 18:07:50+0000
4097709003972096048,4401265290708967360,LIGHT,-05:00,2023-09-13 03:52:30+0000,-05:00,2023-09-13 04:04:30+0000,DERIVED,2024-12-31 18:07:50+0000,2024-12-31 18:07:50+0000
4097709003972096048,4508545905348898224,AWAKE,-05:00,2023-09-13 03:52:00+0000,-05:00,2023-09-13 03:52:30+0000,DERIVED,2024-12-31 18:07:50+0000,2024-12-31 18:07:50+0000
4097709003972096048,5254790455308859568,AWAKE,-05:00,2023-09-13 04:17:00+0000,-05:00,2023-09-13 04:21:30+0000,DERIVED,2024-12-31 18:07:50+0000,2024-12-31 18:07:50+0000
4097709003972096048,562755126386305384,LIGHT,-05:00,2023-09-13 04:13:00+0000,-05:00,2023-09-13 04:17:00+0000,DERIVED,2024-12-31 18:07:50+0000,2024-12-31 18:07:50+0000
4097709003972096048,6037099185191176616,LIGHT,-05:00,2023-09-13 04:21:30+0000,-05:00,2023-09-13 04:27:30+0000,DERIVED,2024-12-31 18:07:50+0000,2024-12-31 18:07:50+0000
4097709003972096048,6755977019465641752,LIGHT,-05:00,2023-09-13 03:31:00+0000,-05:00,2023-09-13 03:52:00+0000,DERIVED,2024-12-31 18:07:50+0000,2024-12-31 18:07:50+0000
4097709003972096048,8906819026510505968,REM,-05:00,2023-09-13 04:04:30+0000,-05:00,2023-09-13 04:13:00+0000,DERIVED,2024-12-31 18:07:50+0000,2024-12-31 18:07:50+0000
4385026542117389976,1903838112100851720,LIGHT,+07:00,2023-03-03 09:09:30+0000,+07:00,2023-03-03 09:15:30+0000,DERIVED,2024-12-31 18:13:31+0000,2024-12-31 18:13:31+0000
4385026542117389976,2361449095881572808,LIGHT,+07:00,2023-03-03 09:16:30+0000,+07:00,2023-03-03 09:43:00+0000,DERIVED,2024-12-31 18:13:31+0000,2024-12-31 18:13:31+0000
4385026542117389976,2575904409970538184,AWAKE,+07:00,2023-03-03 10:22:30+0000,+07:00,2023-03-03 10:24:00+0000,DERIVED,2024-12-31 18:13:31+0000,2024-12-31 18:13:31+0000
4385026542117389976,3083869428264922944,AWAKE,+07:00,2023-03-03 09:08:30+0000,+07:00,2023-03-03 09:09:30+0000,DERIVED,2024-12-31 18:13:31+0000,2024-12-31 18:13:31+0000
4385026542117389976,4060398012808294344,LIGHT,+07:00,2023-03-03 10:04:30+0000,+07:00,2023-03-03 10:05:30+0000,DERIVED,2024-12-31 18:13:31+0000,2024-12-31 18:13:31+0000
4385026542117389976,4816723528859340784,LIGHT,+07:00,2023-03-03 09:43:30+0000,+07:00,2023-03-03 09:46:30+0000,DERIVED,2024-12-31 18:13:31+0000,2024-12-31 18:13:31+0000
4385026542117389976,6629453357465150752,AWAKE,+07:00,2023-03-03 09:43:00+0000,+07:00,2023-03-03 09:43:30+0000,DERIVED,2024-12-31 18:13:31+0000,2024-12-31 18:13:31+0000
4385026542117389976,6643592260301267408,AWAKE,+07:00,2023-03-03 10:05:30+0000,+07:00,2023-03-03 10:06:30+0000,DERIVED,2024-12-31 18:13:31+0000,2024-12-31 18:13:31+0000
4385026542117389976,6809631161992113744,LIGHT,+07:00,2023-03-03 10:06:30+0000,+07:00,2023-03-03 10:09:00+0000,DERIVED,2024-12-31 18:13:31+0000,2024-12-31 18:13:31+0000
4385026542117389976,7375493772749087344,AWAKE,+07:00,2023-03-03 09:15:30+0000,+07:00,2023-03-03 09:16:30+0000,DERIVED,2024-12-31 18:13:31+0000,2024-12-31 18:13:31+0000
4385026542117389976,7375931714872998440,REM,+07:00,2023-03-03 09:46:30+0000,+07:00,2023-03-03 10:04:30+0000,DERIVED,2024-12-31 18:13:31+0000,2024-12-31 18:13:31+0000
4385026542117389976,7672705191349172896,LIGHT,+07:00,2023-03-03 10:11:00+0000,+07:00,2023-03-03 10:22:30+0000,DERIVED,2024-12-31 18:13:31+0000,2024-12-31 18:13:31+0000
4385026542117389976,8385106801684621016,AWAKE,+07:00,2023-03-03 10:09:00+0000,+07:00,2023-03-03 10:11:00+0000,DERIVED,2024-12-31 18:13:31+0000,2024-12-31 18:13:31+0000
478824663685123464,1234648849013759736,LIGHT,+07:00,2023-03-09 03:33:30+0000,+07:00,2023-03-09 03:39:30+0000,DERIVED,2024-12-31 18:24:52+0000,2024-12-31 18:24:52+0000
478824663685123464,1781955331962953160,LIGHT,+07:00,2023-03-09 02:06:00+0000,+07:00,2023-03-09 02:15:00+0000,DERIVED,2024-12-31 18:24:52+0000,2024-12-31 18:24:52+0000
478824663685123464,207084196783728336,LIGHT,+07:00,2023-03-09 02:15:30+0000,+07:00,2023-03-09 02:21:00+0000,DERIVED,2024-12-31 18:24:52+0000,2024-12-31 18:24:52+0000
478824663685123464,2119338467377308088,LIGHT,+07:00,2023-03-09 01:39:30+0000,+07:00,2023-03-09 01:48:00+0000,DERIVED,2024-12-31 18:24:52+0000,2024-12-31 18:24:52+0000
478824663685123464,2347539278920041664,AWAKE,+07:00,2023-03-09 02:15:00+0000,+07:00,2023-03-09 02:15:30+0000,DERIVED,2024-12-31 18:24:52+0000,2024-12-31 18:24:52+0000
478824663685123464,2885968371001588288,AWAKE,+07:00,2023-03-09 03:20:30+0000,+07:00,2023-03-09 03:21:30+0000,DERIVED,2024-12-31 18:24:52+0000,2024-12-31 18:24:52+0000
478824663685123464,3347819436796765688,LIGHT,+07:00,2023-03-09 01:24:30+0000,+07:00,2023-03-09 01:31:30+0000,DERIVED,2024-12-31 18:24:52+0000,2024-12-31 18:24:52+0000
478824663685123464,3352925923313598304,LIGHT,+07:00,2023-03-09 03:02:00+0000,+07:00,2023-03-09 03:20:30+0000,DERIVED,2024-12-31 18:24:52+0000,2024-12-31 18:24:52+0000
478824663685123464,3392866416534928704,AWAKE,+07:00,2023-03-09 02:05:30+0000,+07:00,2023-03-09 02:06:00+0000,DERIVED,2024-12-31 18:24:52+0000,2024-12-31 18:24:52+0000
478824663685123464,3688459719388136168,LIGHT,+07:00,2023-03-09 02:44:30+0000,+07:00,2023-03-09 02:46:00+0000,DERIVED,2024-12-31 18:24:52+0000,2024-12-31 18:24:52+0000
478824663685123464,3818926440287650984,LIGHT,+07:00,2023-03-09 03:40:00+0000,+07:00,2023-03-09 03:50:00+0000,DERIVED,2024-12-31 18:24:52+0000,2024-12-31 18:24:52+0000
478824663685123464,4269874432892786304,LIGHT,+07:00,2023-03-09 02:46:30+0000,+07:00,2023-03-09 03:01:00+0000,DERIVED,2024-12-31 18:24:52+0000,2024-12-31 18:24:52+0000
478824663685123464,4275094474323924192,AWAKE,+07:00,2023-03-09 01:48:00+0000,+07:00,2023-03-09 01:50:00+0000,DERIVED,2024-12-31 18:24:52+0000,2024-12-31 18:24:52+0000
478824663685123464,4582938364947523136,AWAKE,+07:00,2023-03-09 03:01:00+0000,+07:00,2023-03-09 03:02:00+0000,DERIVED,2024-12-31 18:24:52+0000,2024-12-31 18:24:52+0000
478824663685123464,5399432919702930264,DEEP,+07:00,2023-03-09 01:03:00+0000,+07:00,2023-03-09 01:09:00+0000,DERIVED,2024-12-31 18:24:52+0000,2024-12-31 18:24:52+0000
478824663685123464,5732521985786007504,LIGHT,+07:00,2023-03-09 03:21:30+0000,+07:00,2023-03-09 03:32:00+0000,DERIVED,2024-12-31 18:24:52+0000,2024-12-31 18:24:52+0000
478824663685123464,5734028546712620440,LIGHT,+07:00,2023-03-09 01:34:30+0000,+07:00,2023-03-09 01:39:00+0000,DERIVED,2024-12-31 18:24:52+0000,2024-12-31 18:24:52+0000
478824663685123464,5937565165227963672,AWAKE,+07:00,2023-03-09 01:34:00+0000,+07:00,2023-03-09 01:34:30+0000,DERIVED,2024-12-31 18:24:52+0000,2024-12-31 18:24:52+0000
478824663685123464,6031323011493345600,LIGHT,+07:00,2023-03-09 01:09:00+0000,+07:00,2023-03-09 01:17:30+0000,DERIVED,2024-12-31 18:24:52+0000,2024-12-31 18:24:52+0000
478824663685123464,6343874564284468176,AWAKE,+07:00,2023-03-09 03:50:00+0000,+07:00,2023-03-09 03:56:30+0000,DERIVED,2024-12-31 18:24:52+0000,2024-12-31 18:24:52+0000
478824663685123464,6477291012176529600,AWAKE,+07:00,2023-03-09 02:42:30+0000,+07:00,2023-03-09 02:44:30+0000,DERIVED,2024-12-31 18:24:52+0000,2024-12-31 18:24:52+0000
478824663685123464,6676960156814243608,AWAKE,+07:00,2023-03-09 01:31:30+0000,+07:00,2023-03-09 01:32:00+0000,DERIVED,2024-12-31 18:24:52+0000,2024-12-31 18:24:52+0000
478824663685123464,701092729144901400,AWAKE,+07:00,2023-03-09 03:39:30+0000,+07:00,2023-03-09 03:40:00+0000,DERIVED,2024-12-31 18:24:52+0000,2024-12-31 18:24:52+0000
478824663685123464,7053292944904814832,LIGHT,+07:00,2023-03-09 00:55:00+0000,+07:00,2023-03-09 01:03:00+0000,DERIVED,2024-12-31 18:24:52+0000,2024-12-31 18:24:52+0000
478824663685123464,710554799283451336,REM,+07:00,2023-03-09 02:21:00+0000,+07:00,2023-03-09 02:33:30+0000,DERIVED,2024-12-31 18:24:52+0000,2024-12-31 18:24:52+0000
478824663685123464,7511523392541737832,AWAKE,+07:00,2023-03-09 02:46:00+0000,+07:00,2023-03-09 02:46:30+0000,DERIVED,2024-12-31 18:24:52+0000,2024-12-31 18:24:52+0000
478824663685123464,788820147482258296,AWAKE,+07:00,2023-03-09 00:52:30+0000,+07:00,2023-03-09 00:55:00+0000,DERIVED,2024-12-31 18:24:52+0000,2024-12-31 18:24:52+0000
478824663685123464,8791931553446716904,AWAKE,+07:00,2023-03-09 03:32:00+0000,+07:00,2023-03-09 03:33:30+0000,DERIVED,2024-12-31 18:24:52+0000,2024-12-31 18:24:52+0000
478824663685123464,8820638641498644032,AWAKE,+07:00,2023-03-09 01:39:00+0000,+07:00,2023-03-09 01:39:30+0000,DERIVED,2024-12-31 18:24:52+0000,2024-12-31 18:24:52+0000
478824663685123464,8894039385847985592,DEEP,+07:00,2023-03-09 01:17:30+0000,+07:00,2023-03-09 01:24:30+0000,DERIVED,2024-12-31 18:24:52+0000,2024-12-31 18:24:52+0000
478824663685123464,9101483047533856272,LIGHT,+07:00,2023-03-09 02:33:30+0000,+07:00,2023-03-09 02:42:30+0000,DERIVED,2024-12-31 18:24:52+0000,2024-12-31 18:24:52+0000
478824663685123464,931035431668216160,LIGHT,+07:00,2023-03-09 01:32:00+0000,+07:00,2023-03-09 01:34:00+0000,DERIVED,2024-12-31 18:24:52+0000,2024-12-31 18:24:52+0000
478824663685123464,975288494063228032,LIGHT,+07:00,2023-03-09 01:50:00+0000,+07:00,2023-03-09 02:05:30+0000,DERIVED,2024-12-31 18:24:52+0000,2024-12-31 18:24:52+0000
6052603839119178600,1180055251687645976,LIGHT,+07:00,2023-03-05 00:55:00+0000,+07:00,2023-03-05 00:57:30+0000,DERIVED,2024-12-31 17:48:30+0000,2024-12-31 17:48:30+0000
6052603839119178600,1285740877683306264,AWAKE,+07:00,2023-03-04 23:46:30+0000,+07:00,2023-03-05 00:01:00+0000,DERIVED,2024-12-31 17:48:30+0000,2024-12-31 17:48:30+0000
6052603839119178600,1307599774009739008,AWAKE,+07:00,2023-03-05 05:16:30+0000,+07:00,2023-03-05 05:17:00+0000,DERIVED,2024-12-31 17:48:30+0000,2024-12-31 17:48:30+0000
6052603839119178600,1565729922069312440,LIGHT,+07:00,2023-03-05 04:22:00+0000,+07:00,2023-03-05 04:23:00+0000,DERIVED,2024-12-31 17:48:30+0000,2024-12-31 17:48:30+0000
6052603839119178600,1604564740094948008,REM,+07:00,2023-03-05 03:57:00+0000,+07:00,2023-03-05 04:07:30+0000,DERIVED,2024-12-31 17:48:30+0000,2024-12-31 17:48:30+0000
6052603839119178600,1611862871796544040,AWAKE,+07:00,2023-03-05 05:20:00+0000,+07:00,2023-03-05 05:26:00+0000,DERIVED,2024-12-31 17:48:30+0000,2024-12-31 17:48:30+0000
6052603839119178600,1911076837438509960,LIGHT,+07:00,2023-03-04 22:50:00+0000,+07:00,2023-03-04 23:05:00+0000,DERIVED,2024-12-31 17:48:30+0000,2024-12-31 17:48:30+0000
6052603839119178600,2014000476852809472,LIGHT,+07:00,2023-03-05 01:39:00+0000,+07:00,2023-03-05 01:41:30+0000,DERIVED,2024-12-31 17:48:30+0000,2024-12-31 17:48:30+0000
6052603839119178600,2333530732291074512,AWAKE,+07:00,2023-03-05 04:23:00+0000,+07:00,2023-03-05 04:23:30+0000,DERIVED,2024-12-31 17:48:30+0000,2024-12-31 17:48:30+0000
6052603839119178600,2408809001001252480,LIGHT,+07:00,2023-03-05 00:01:00+0000,+07:00,2023-03-05 00:06:00+0000,DERIVED,2024-12-31 17:48:30+0000,2024-12-31 17:48:30+0000
6052603839119178600,265969262296739296,AWAKE,+07:00,2023-03-05 05:07:30+0000,+07:00,2023-03-05 05:08:30+0000,DERIVED,2024-12-31 17:48:30+0000,2024-12-31 17:48:30+0000
6052603839119178600,3067158358714294424,AWAKE,+07:00,2023-03-05 03:28:00+0000,+07:00,2023-03-05 03:29:00+0000,DERIVED,2024-12-31 17:48:30+0000,2024-12-31 17:48:30+0000
6052603839119178600,3279018580392801904,LIGHT,+07:00,2023-03-05 05:08:30+0000,+07:00,2023-03-05 05:12:00+0000,DERIVED,2024-12-31 17:48:30+0000,2024-12-31 17:48:30+0000
6052603839119178600,3294238853909368320,AWAKE,+07:00,2023-03-05 01:33:30+0000,+07:00,2023-03-05 01:35:00+0000,DERIVED,2024-12-31 17:48:30+0000,2024-12-31 17:48:30+0000
6052603839119178600,3314148189044216616,REM,+07:00,2023-03-05 04:18:00+0000,+07:00,2023-03-05 04:22:00+0000,DERIVED,2024-12-31 17:48:30+0000,2024-12-31 17:48:30+0000
6052603839119178600,3640163267426571008,LIGHT,+07:00,2023-03-05 03:29:00+0000,+07:00,2023-03-05 03:51:30+0000,DERIVED,2024-12-31 17:48:30+0000,2024-12-31 17:48:30+0000
6052603839119178600,3866673475971634856,AWAKE,+07:00,2023-03-05 03:51:30+0000,+07:00,2023-03-05 03:52:00+0000,DERIVED,2024-12-31 17:48:30+0000,2024-12-31 17:48:30+0000
6052603839119178600,3961428216572001816,LIGHT,+07:00,2023-03-05 02:06:00+0000,+07:00,2023-03-05 02:09:00+0000,DERIVED,2024-12-31 17:48:30+0000,2024-12-31 17:48:30+0000
6052603839119178600,415820270996514984,LIGHT,+07:00,2023-03-05 05:12:30+0000,+07:00,2023-03-05 05:16:30+0000,DERIVED,2024-12-31 17:48:30+0000,2024-12-31 17:48:30+0000
6052603839119178600,4169141859911159096,AWAKE,+07:00,2023-03-05 04:07:30+0000,+07:00,2023-03-05 04:08:00+0000,DERIVED,2024-12-31 17:48:30+0000,2024-12-31 17:48:30+0000
6052603839119178600,4297782469756499960,DEEP,+07:00,2023-03-05 00:42:30+0000,+07:00,2023-03-05 00:48:00+0000,DERIVED,2024-12-31 17:48:30+0000,2024-12-31 17:48:30+0000
6052603839119178600,4331415273871668608,DEEP,+07:00,2023-03-05 03:11:30+0000,+07:00,2023-03-05 03:26:30+0000,DERIVED,2024-12-31 17:48:30+0000,2024-12-31 17:48:30+0000
6052603839119178600,4416209803847089016,LIGHT,+07:00,2023-03-05 05:04:00+0000,+07:00,2023-03-05 05:07:30+0000,DERIVED,2024-12-31 17:48:30+0000,2024-12-31 17:48:30+0000
6052603839119178600,4456970887149035000,LIGHT,+07:00,2023-03-04 23:23:00+0000,+07:00,2023-03-04 23:27:00+0000,DERIVED,2024-12-31 17:48:30+0000,2024-12-31 17:48:30+0000
6052603839119178600,4600065729502568008,REM,+07:00,2023-03-05 04:08:00+0000,+07:00,2023-03-05 04:17:30+0000,DERIVED,2024-12-31 17:48:30+0000,2024-12-31 17:48:30+0000
6052603839119178600,4606444990338861576,AWAKE,+07:00,2023-03-05 00:06:00+0000,+07:00,2023-03-05 00:07:30+0000,DERIVED,2024-12-31 17:48:30+0000,2024-12-31 17:48:30+0000
6052603839119178600,4839089215569765088,LIGHT,+07:00,2023-03-04 23:12:00+0000,+07:00,2023-03-04 23:22:30+0000,DERIVED,2024-12-31 17:48:30+0000,2024-12-31 17:48:30+0000
6052603839119178600,4841109487347274800,AWAKE,+07:00,2023-03-05 01:29:30+0000,+07:00,2023-03-05 01:31:00+0000,DERIVED,2024-12-31 17:48:30+0000,2024-12-31 17:48:30+0000
6052603839119178600,4852128148523240144,AWAKE,+07:00,2023-03-04 22:40:00+0000,+07:00,2023-03-04 22:50:00+0000,DERIVED,2024-12-31 17:48:30+0000,2024-12-31 17:48:30+0000
6052603839119178600,4870467086668444768,LIGHT,+07:00,2023-03-04 23:29:30+0000,+07:00,2023-03-04 23:32:00+0000,DERIVED,2024-12-31 17:48:30+0000,2024-12-31 17:48:30+0000
6052603839119178600,5039690695231665000,AWAKE,+07:00,2023-03-04 23:22:30+0000,+07:00,2023-03-04 23:23:00+0000,DERIVED,2024-12-31 17:48:30+0000,2024-12-31 17:48:30+0000
